TIME [ps]	E_TOT [kJ/mol]	E_POT [kJ/mol]	TEMP. [K]	PRES. [kJ/mol/nm^3]
1.030000	48.953272	-276.921506	209.145465	24.767866	
1.031000	48.953272	-276.729620	209.022313	24.759140	
1.032000	48.953273	-276.536344	208.898270	24.750349	
1.033000	48.953273	-276.341682	208.773336	24.741493	
1.034000	48.953274	-276.145633	208.647513	24.732573	
1.035000	48.953274	-275.948203	208.520803	24.723589	
1.036000	48.953275	-275.749393	208.393209	24.714542	
1.037000	48.953275	-275.549211	208.264732	24.705433	
1.038000	48.953276	-275.347661	208.135379	24.696261	
1.039000	48.953277	-275.144750	208.005152	24.687028	
1.040000	48.953278	-274.940486	207.874056	24.677734	
1.041000	48.953278	-274.734878	207.742098	24.668380	
1.042000	48.953279	-274.527935	207.609283	24.658967	
1.043000	48.953280	-274.319668	207.475619	24.649495	
1.044000	48.953281	-274.110088	207.341111	24.639965	
1.045000	48.953282	-273.899207	207.205769	24.630379	
1.046000	48.953283	-273.687038	207.069601	24.620735	
1.047000	48.953284	-273.473596	206.932615	24.611037	
1.048000	48.953286	-273.258895	206.794821	24.601283	
1.049000	48.953287	-273.042951	206.656229	24.591476	
1.050000	48.953288	-272.825780	206.516850	24.581616	
1.051000	48.953289	-272.607399	206.376695	24.571704	
1.052000	48.953291	-272.387828	206.235776	24.561741	
1.053000	48.953292	-272.167085	206.094105	24.551729	
1.054000	48.953293	-271.945190	205.951694	24.541667	
1.055000	48.953295	-271.722163	205.808557	24.531557	
1.056000	48.953296	-271.498027	205.664708	24.521400	
1.057000	48.953298	-271.272804	205.520162	24.511198	
1.058000	48.953299	-271.046517	205.374933	24.500951	
1.059000	48.953301	-270.819191	205.229036	24.490661	
1.060000	48.953303	-270.590850	205.082489	24.480328	
1.061000	48.953305	-270.361520	204.935307	24.469954	
1.062000	48.953306	-270.131228	204.787507	24.459540	
1.063000	48.953308	-269.900001	204.639107	24.449088	
1.064000	48.953310	-269.667867	204.490126	24.438599	
1.065000	48.953312	-269.434856	204.340581	24.428073	
1.066000	48.953314	-269.200998	204.190493	24.417513	
1.067000	48.953316	-268.966323	204.039881	24.406919	
1.068000	48.953318	-268.730863	203.888764	24.396294	
1.069000	48.953320	-268.494650	203.737165	24.385638	
1.070000	48.953322	-268.257718	203.585104	24.374953	
1.071000	48.953324	-268.020100	203.432603	24.364240	
1.072000	48.953326	-267.781832	203.279684	24.353501	
1.073000	48.953329	-267.542949	203.126371	24.342737	
1.074000	48.953331	-267.303487	202.972687	24.331949	
1.075000	48.953333	-267.063484	202.818655	24.321140	
1.076000	48.953336	-266.822978	202.664301	24.310311	
1.077000	48.953338	-266.582008	202.509649	24.299462	
1.078000	48.953341	-266.340614	202.354724	24.288597	
1.079000	48.953343	-266.098835	202.199553	24.277715	
1.080000	48.953346	-265.856715	202.044162	24.266820	
1.081000	48.953348	-265.614293	201.888579	24.255912	
1.082000	48.953351	-265.371615	201.732830	24.244993	
1.083000	48.953354	-265.128722	201.576944	24.234064	
1.084000	48.953357	-264.885660	201.420949	24.223128	
1.085000	48.953359	-264.642474	201.264875	24.212185	
1.086000	48.953362	-264.399210	201.108751	24.201238	
1.087000	48.953365	-264.155915	200.952607	24.190288	
1.088000	48.953368	-263.912636	200.796473	24.179337	
1.089000	48.953371	-263.669422	200.640381	24.168386	
1.090000	48.953374	-263.426322	200.484362	24.157438	
1.091000	48.953377	-263.183385	200.328447	24.146493	
1.092000	48.953380	-262.940662	200.172670	24.135554	
1.093000	48.953384	-262.698203	200.017063	24.124623	
1.094000	48.953387	-262.456062	199.861660	24.113700	
1.095000	48.953390	-262.214289	199.706493	24.102789	
1.096000	48.953393	-261.972939	199.551597	24.091891	
1.097000	48.953397	-261.732064	199.397007	24.081007	
1.098000	48.953400	-261.491719	199.242756	24.070140	
1.099000	48.953404	-261.251959	199.088881	24.059291	
1.100000	48.953407	-261.012838	198.935416	24.048462	
1.101000	48.953411	-260.774412	198.782397	24.037656	
1.102000	48.953414	-260.536737	198.629860	24.026874	
1.103000	48.953418	-260.299870	198.477842	24.016118	
1.104000	48.953421	-260.063866	198.326378	24.005390	
1.105000	48.953425	-259.828783	198.175505	23.994693	
1.106000	48.953428	-259.594678	198.025259	23.984027	
1.107000	48.953432	-259.361608	197.875677	23.973395	
1.108000	48.953435	-259.129629	197.726796	23.962800	
1.109000	48.953439	-258.898799	197.578653	23.952242	
1.110000	48.953443	-258.669175	197.431283	23.941724	
1.111000	48.953446	-258.440814	197.284724	23.931248	
1.112000	48.953450	-258.213771	197.139011	23.920815	
1.113000	48.953453	-257.988104	196.994180	23.910428	
1.114000	48.953457	-257.763867	196.850268	23.900088	
1.115000	48.953460	-257.541115	196.707309	23.889797	
1.116000	48.953463	-257.319904	196.565338	23.879557	
1.117000	48.953467	-257.100285	196.424390	23.869369	
1.118000	48.953470	-256.882313	196.284498	23.859235	
1.119000	48.953473	-256.666039	196.145696	23.849156	
1.120000	48.953477	-256.451512	196.008015	23.839133	
1.121000	48.953480	-256.238783	195.871488	23.829169	
1.122000	48.953483	-256.027900	195.736146	23.819263	
1.123000	48.953485	-255.818908	195.602017	23.809417	
1.124000	48.953488	-255.611852	195.469132	23.799633	
1.125000	48.953491	-255.406777	195.337516	23.789910	
1.126000	48.953493	-255.203722	195.207198	23.780249	
1.127000	48.953496	-255.002728	195.078202	23.770652	
1.128000	48.953498	-254.803831	194.950552	23.761118	
1.129000	48.953500	-254.607066	194.824271	23.751648	
1.130000	48.953502	-254.412468	194.699379	23.742243	
1.131000	48.953504	-254.220064	194.575896	23.732902	
1.132000	48.953506	-254.029885	194.453841	23.723625	
1.133000	48.953507	-253.841954	194.333229	23.714412	
1.134000	48.953509	-253.656295	194.214074	23.705264	
1.135000	48.953510	-253.472927	194.096390	23.696180	
1.136000	48.953511	-253.291868	193.980187	23.687159	
1.137000	48.953512	-253.113130	193.865474	23.678202	
1.138000	48.953512	-252.936726	193.752259	23.669308	
1.139000	48.953513	-252.762662	193.640546	23.660477	
1.140000	48.953513	-252.590945	193.530338	23.651708	
1.141000	48.953513	-252.421575	193.421637	23.643000	
1.142000	48.953513	-252.254551	193.314441	23.634353	
1.143000	48.953512	-252.089869	193.208749	23.625767	
1.144000	48.953512	-251.927521	193.104553	23.617242	
1.145000	48.953511	-251.767495	193.001849	23.608776	
1.146000	48.953510	-251.609777	192.900626	23.600369	
1.147000	48.953509	-251.454351	192.800873	23.592022	
1.148000	48.953507	-251.301196	192.702577	23.583734	
1.149000	48.953506	-251.150287	192.605724	23.575505	
1.150000	48.953504	-251.001600	192.510295	23.567335	
1.151000	48.953502	-250.855103	192.416273	23.559225	
1.152000	48.953500	-250.710765	192.323636	23.551174	
1.153000	48.953498	-250.568552	192.232362	23.543184	
1.154000	48.953495	-250.428424	192.142427	23.535256	
1.155000	48.953493	-250.290341	192.053805	23.527391	
1.156000	48.953490	-250.154262	191.966467	23.519591	
1.157000	48.953487	-250.020140	191.880386	23.511858	
1.158000	48.953484	-249.887928	191.795531	23.504194	
1.159000	48.953481	-249.757577	191.711870	23.496604	
1.160000	48.953478	-249.629034	191.629370	23.489090	
1.161000	48.953475	-249.502248	191.547997	23.481656	
1.162000	48.953471	-249.377162	191.467715	23.474309	
1.163000	48.953468	-249.253721	191.388489	23.467055	
1.164000	48.953464	-249.131867	191.310281	23.459899	
1.165000	48.953461	-249.011540	191.233053	23.452850	
1.166000	48.953457	-248.892680	191.156767	23.445916	
1.167000	48.953453	-248.775227	191.081383	23.439106	
1.168000	48.953449	-248.659118	191.006863	23.432430	
1.169000	48.953446	-248.544293	190.933165	23.425898	
1.170000	48.953442	-248.430686	190.860251	23.419518	
1.171000	48.953438	-248.318237	190.788079	23.413299	
1.172000	48.953434	-248.206881	190.716609	23.407248	
1.173000	48.953431	-248.096556	190.645800	23.401369	
1.174000	48.953427	-247.987199	190.575613	23.395665	
1.175000	48.953423	-247.878747	190.506006	23.390134	
1.176000	48.953420	-247.771138	190.436940	23.384771	
1.177000	48.953416	-247.664310	190.368376	23.379568	
1.178000	48.953413	-247.558203	190.300275	23.374514	
1.179000	48.953409	-247.452757	190.232597	23.369597	
1.180000	48.953406	-247.347911	190.165306	23.364801	
1.181000	48.953403	-247.243609	190.098363	23.360113	
1.182000	48.953399	-247.139793	190.031732	23.355515	
1.183000	48.953396	-247.036407	189.965377	23.350995	
1.184000	48.953393	-246.933397	189.899264	23.346537	
1.185000	48.953390	-246.830710	189.833358	23.342129	
1.186000	48.953388	-246.728294	189.767625	23.337758	
1.187000	48.953385	-246.626098	189.702035	23.333416	
1.188000	48.953382	-246.524075	189.636555	23.329091	
1.189000	48.953380	-246.422177	189.571155	23.324776	
1.190000	48.953377	-246.320358	189.505807	23.320464	
1.191000	48.953375	-246.218576	189.440482	23.316148	
1.192000	48.953373	-246.116788	189.375153	23.311823	
1.193000	48.953371	-246.014953	189.309795	23.307485	
1.194000	48.953369	-245.913034	189.244382	23.303128	
1.195000	48.953367	-245.810994	189.178892	23.298751	
1.196000	48.953366	-245.708797	189.113302	23.294350	
1.197000	48.953364	-245.606411	189.047590	23.289922	
1.198000	48.953363	-245.503805	188.981736	23.285466	
1.199000	48.953361	-245.400948	188.915722	23.280979	
1.200000	48.953360	-245.297813	188.849530	23.276462	
1.201000	48.953359	-245.194374	188.783142	23.271912	
1.202000	48.953358	-245.090606	188.716543	23.267328	
1.203000	48.953357	-244.986486	188.649719	23.262711	
1.204000	48.953357	-244.881995	188.582656	23.258059	
1.205000	48.953356	-244.777111	188.515342	23.253373	
1.206000	48.953355	-244.671818	188.447765	23.248652	
1.207000	48.953355	-244.566099	188.379915	23.243897	
1.208000	48.953355	-244.459940	188.311782	23.239107	
1.209000	48.953354	-244.353327	188.243357	23.234283	
1.210000	48.953354	-244.246249	188.174635	23.229425	
1.211000	48.953354	-244.138694	188.105607	23.224534	
1.212000	48.953354	-244.030655	188.036267	23.219610	
1.213000	48.953354	-243.922123	187.966612	23.214654	
1.214000	48.953354	-243.813093	187.896637	23.209666	
1.215000	48.953354	-243.703558	187.826338	23.204648	
1.216000	48.953355	-243.593515	187.755713	23.199598	
1.217000	48.953355	-243.482961	187.684760	23.194520	
1.218000	48.953356	-243.371895	187.613478	23.189413	
1.219000	48.953356	-243.260314	187.541866	23.184277	
1.220000	48.953357	-243.148221	187.469925	23.179115	
1.221000	48.953357	-243.035615	187.397656	23.173926	
1.222000	48.953358	-242.922499	187.325058	23.168712	
1.223000	48.953358	-242.808876	187.252136	23.163473	
1.224000	48.953359	-242.694749	187.178890	23.158210	
1.225000	48.953360	-242.580123	187.105324	23.152924	
1.226000	48.953361	-242.465004	187.031441	23.147616	
1.227000	48.953362	-242.349396	186.957245	23.142286	
1.228000	48.953363	-242.233307	186.882740	23.136936	
1.229000	48.953363	-242.116743	186.807930	23.131567	
1.230000	48.953364	-241.999712	186.732821	23.126178	
1.231000	48.953365	-241.882223	186.657417	23.120772	
1.232000	48.953366	-241.764284	186.581725	23.115348	
1.233000	48.953367	-241.645903	186.505749	23.109907	
1.234000	48.953368	-241.527091	186.429497	23.104451	
1.235000	48.953369	-241.407857	186.352973	23.098980	
1.236000	48.953370	-241.288211	186.276186	23.093495	
1.237000	48.953371	-241.168164	186.199140	23.087996	
1.238000	48.953372	-241.047727	186.121845	23.082484	
1.239000	48.953374	-240.926910	186.044305	23.076960	
1.240000	48.953375	-240.805724	185.966530	23.071425	
1.241000	48.953376	-240.684182	185.888525	23.065879	
1.242000	48.953377	-240.562293	185.810298	23.060323	
1.243000	48.953378	-240.440071	185.731857	23.054757	
1.244000	48.953379	-240.317527	185.653209	23.049183	
1.245000	48.953380	-240.194673	185.574362	23.043600	
1.246000	48.953381	-240.071520	185.495323	23.038010	
1.247000	48.953382	-239.948080	185.416101	23.032413	
1.248000	48.953383	-239.824366	185.336702	23.026809	
1.249000	48.953384	-239.700390	185.257135	23.021199	
1.250000	48.953385	-239.576163	185.177408	23.015584	
1.251000	48.953386	-239.451698	185.097527	23.009963	
1.252000	48.953387	-239.327006	185.017501	23.004339	
1.253000	48.953388	-239.202099	184.937337	22.998710	
1.254000	48.953389	-239.076990	184.857042	22.993078	
1.255000	48.953390	-238.951689	184.776625	22.987443	
1.256000	48.953391	-238.826209	184.696093	22.981805	
1.257000	48.953392	-238.700561	184.615453	22.976165	
1.258000	48.953393	-238.574756	184.534713	22.970523	
1.259000	48.953394	-238.448806	184.453879	22.964880	
1.260000	48.953395	-238.322722	184.372959	22.959235	
1.261000	48.953396	-238.196515	184.291960	22.953590	
1.262000	48.953397	-238.070195	184.210890	22.947945	
1.263000	48.953398	-237.943775	184.129754	22.942299	
1.264000	48.953399	-237.817263	184.048559	22.936653	
1.265000	48.953400	-237.690671	183.967314	22.931008	
1.266000	48.953400	-237.564009	183.886023	22.925364	
1.267000	48.953401	-237.437287	183.804694	22.919721	
1.268000	48.953402	-237.310515	183.723332	22.914078	
1.269000	48.953403	-237.183702	183.641945	22.908438	
1.270000	48.953404	-237.056859	183.560538	22.902799	
1.271000	48.953404	-236.929994	183.479117	22.897161	
1.272000	48.953405	-236.803117	183.397688	22.891526	
1.273000	48.953406	-236.676237	183.316257	22.885893	
1.274000	48.953407	-236.549363	183.234830	22.880261	
1.275000	48.953407	-236.422503	183.153412	22.874633	
1.276000	48.953408	-236.295666	183.072009	22.869007	
1.277000	48.953409	-236.168860	182.990626	22.863383	
1.278000	48.953409	-236.042093	182.909268	22.857762	
1.279000	48.953410	-235.915374	182.827940	22.852144	
1.280000	48.953410	-235.788709	182.746647	22.846529	
1.281000	48.953411	-235.662107	182.665395	22.840917	
1.282000	48.953412	-235.535575	182.584187	22.835308	
1.283000	48.953412	-235.409121	182.503029	22.829701	
1.284000	48.953413	-235.282750	182.421925	22.824098	
1.285000	48.953413	-235.156470	182.340880	22.818497	
1.286000	48.953414	-235.030289	182.259897	22.812900	
1.287000	48.953414	-234.904212	182.178982	22.807306	
1.288000	48.953415	-234.778245	182.098137	22.801715	
1.289000	48.953415	-234.652396	182.017368	22.796126	
1.290000	48.953416	-234.526670	181.936677	22.790541	
1.291000	48.953416	-234.401072	181.856070	22.784959	
1.292000	48.953417	-234.275610	181.775549	22.779379	
1.293000	48.953417	-234.150288	181.695118	22.773803	
1.294000	48.953417	-234.025112	181.614780	22.768229	
1.295000	48.953418	-233.900088	181.534540	22.762658	
1.296000	48.953418	-233.775220	181.454400	22.757090	
1.297000	48.953419	-233.650513	181.374365	22.751524	
1.298000	48.953419	-233.525973	181.294436	22.745961	
1.299000	48.953419	-233.401605	181.214617	22.740401	
1.300000	48.953420	-233.277413	181.134911	22.734843	
1.301000	48.953420	-233.153402	181.055321	22.729288	
1.302000	48.953420	-233.029575	180.975850	22.723735	
1.303000	48.953421	-232.905939	180.896500	22.718184	
1.304000	48.953421	-232.782496	180.817275	22.712636	
1.305000	48.953421	-232.659251	180.738177	22.707089	
1.306000	48.953421	-232.536209	180.659209	22.701545	
1.307000	48.953422	-232.413372	180.580373	22.696003	
1.308000	48.953422	-232.290745	180.501672	22.690463	
1.309000	48.953422	-232.168332	180.423107	22.684925	
1.310000	48.953422	-232.046136	180.344683	22.679388	
1.311000	48.953423	-231.924161	180.266400	22.673854	
1.312000	48.953423	-231.802411	180.188261	22.668321	
1.313000	48.953423	-231.680888	180.110268	22.662790	
1.314000	48.953423	-231.559597	180.032424	22.657260	
1.315000	48.953424	-231.438540	179.954730	22.651733	
1.316000	48.953424	-231.317721	179.877189	22.646206	
1.317000	48.953424	-231.197142	179.799802	22.640682	
1.318000	48.953424	-231.076807	179.722571	22.635159	
1.319000	48.953424	-230.956719	179.645499	22.629637	
1.320000	48.953425	-230.836880	179.568587	22.624117	
1.321000	48.953425	-230.717294	179.491837	22.618599	
1.322000	48.953425	-230.597963	179.415251	22.613081	
1.323000	48.953425	-230.478891	179.338831	22.607566	
1.324000	48.953425	-230.360078	179.262577	22.602052	
1.325000	48.953425	-230.241529	179.186493	22.596539	
1.326000	48.953426	-230.123245	179.110579	22.591028	
1.327000	48.953426	-230.005229	179.034837	22.585519	
1.328000	48.953426	-229.887484	178.959268	22.580011	
1.329000	48.953426	-229.770011	178.883875	22.574505	
1.330000	48.953426	-229.652814	178.808658	22.569000	
1.331000	48.953426	-229.535893	178.733618	22.563497	
1.332000	48.953426	-229.419252	178.658758	22.557996	
1.333000	48.953426	-229.302891	178.584079	22.552497	
1.334000	48.953427	-229.186814	178.509581	22.547000	
1.335000	48.953427	-229.071023	178.435266	22.541505	
1.336000	48.953427	-228.955518	178.361136	22.536013	
1.337000	48.953427	-228.840302	178.287190	22.530522	
1.338000	48.953427	-228.725376	178.213431	22.525034	
1.339000	48.953427	-228.610742	178.139860	22.519549	
1.340000	48.953363	-228.494928	178.065489	22.514066	
1.341000	48.953363	-228.376203	177.989292	22.508506	
1.342000	48.953364	-228.254572	177.911231	22.502865	
1.343000	48.953365	-228.130047	177.831311	22.497144	
1.344000	48.953366	-228.002642	177.749544	22.491343	
1.345000	48.953367	-227.872374	177.665939	22.485462	
1.346000	48.953369	-227.739263	177.580509	22.479502	
1.347000	48.953370	-227.603333	177.493271	22.473463	
1.348000	48.953372	-227.464610	177.404240	22.467344	
1.349000	48.953374	-227.323123	177.313436	22.461148	
1.350000	48.953376	-227.178906	177.220879	22.454873	
1.351000	48.953378	-227.031993	177.126592	22.448521	
1.352000	48.953381	-226.882423	177.030600	22.442093	
1.353000	48.953384	-226.730236	176.932929	22.435587	
1.354000	48.953387	-226.575477	176.833607	22.429006	
1.355000	48.953390	-226.418192	176.732664	22.422350	
1.356000	48.953393	-226.258430	176.630131	22.415619	
1.357000	48.953396	-226.096245	176.526043	22.408814	
1.358000	48.953400	-225.931689	176.420434	22.401935	
1.359000	48.953403	-225.764820	176.313340	22.394984	
1.360000	48.953407	-225.595699	176.204801	22.387961	
1.361000	48.953411	-225.424386	176.094856	22.380867	
1.362000	48.953415	-225.250947	175.983546	22.373703	
1.363000	48.953419	-225.075448	175.870914	22.366469	
1.364000	48.953424	-224.897958	175.757004	22.359166	
1.365000	48.953428	-224.718548	175.641862	22.351795	
1.366000	48.953433	-224.537291	175.525535	22.344358	
1.367000	48.953438	-224.354263	175.408071	22.336854	
1.368000	48.953442	-224.169541	175.289520	22.329286	
1.369000	48.953447	-223.983203	175.169932	22.321653	
1.370000	48.953453	-223.795329	175.049359	22.313957	
1.371000	48.953458	-223.606003	174.927853	22.306199	
1.372000	48.953463	-223.415309	174.805469	22.298379	
1.373000	48.953468	-223.223331	174.682262	22.290500	
1.374000	48.953474	-223.030156	174.558286	22.282561	
1.375000	48.953479	-222.835873	174.433600	22.274565	
1.376000	48.953485	-222.640571	174.308259	22.266512	
1.377000	48.953490	-222.444340	174.182322	22.258403	
1.378000	48.953496	-222.247272	174.055848	22.250240	
1.379000	48.953502	-222.049459	173.928896	22.242024	
1.380000	48.953508	-221.850995	173.801526	22.233755	
1.381000	48.953513	-221.651973	173.673798	22.225436	
1.382000	48.953519	-221.452489	173.545773	22.217067	
1.383000	48.953525	-221.252637	173.417513	22.208650	
1.384000	48.953531	-221.052513	173.289078	22.200186	
1.385000	48.953537	-220.852214	173.160530	22.191676	
1.386000	48.953543	-220.651835	173.031931	22.183122	
1.387000	48.953549	-220.451473	172.903343	22.174525	
1.388000	48.953555	-220.251224	172.774828	22.165887	
1.389000	48.953560	-220.051186	172.646448	22.157209	
1.390000	48.953566	-219.851454	172.518264	22.148492	
1.391000	48.953572	-219.652125	172.390339	22.139739	
1.392000	48.953578	-219.453295	172.262734	22.130950	
1.393000	48.953584	-219.255058	172.135510	22.122127	
1.394000	48.953590	-219.057510	172.008728	22.113272	
1.395000	48.953595	-218.860746	171.882449	22.104387	
1.396000	48.953601	-218.664858	171.756732	22.095473	
1.397000	48.953607	-218.469939	171.631638	22.086533	
1.398000	48.953612	-218.276082	171.507224	22.077568	
1.399000	48.953618	-218.083376	171.383550	22.068579	
1.400000	48.953623	-217.891913	171.260673	22.059570	
1.401000	48.953628	-217.701781	171.138650	22.050542	
1.402000	48.953633	-217.513066	171.017537	22.041497	
1.403000	48.953639	-217.325856	170.897389	22.032438	
1.404000	48.953644	-217.140235	170.778261	22.023366	
1.405000	48.953649	-216.956285	170.660206	22.014286	
1.406000	48.953653	-216.774090	170.543277	22.005198	
1.407000	48.953658	-216.593727	170.427524	21.996107	
1.408000	48.953663	-216.415277	170.312998	21.987014	
1.409000	48.953667	-216.238814	170.199747	21.977924	
1.410000	48.953672	-216.064414	170.087821	21.968839	
1.411000	48.953676	-215.892149	169.977264	21.959763	
1.412000	48.953680	-215.722090	169.868123	21.950700	
1.413000	48.953684	-215.554304	169.760442	21.941655	
1.414000	48.953688	-215.388859	169.654262	21.932631	
1.415000	48.953691	-215.225819	169.549626	21.923635	
1.416000	48.953695	-215.065245	169.446572	21.914671	
1.417000	48.953698	-214.907196	169.345139	21.905745	
1.418000	48.953702	-214.751730	169.245363	21.896864	
1.419000	48.953705	-214.598901	169.147280	21.888036	
1.420000	48.953708	-214.448763	169.050924	21.879270	
1.421000	48.953710	-214.301363	168.956325	21.870573	
1.422000	48.953713	-214.156750	168.863514	21.861957	
1.423000	48.953715	-214.014967	168.772520	21.853433	
1.424000	48.953718	-213.876058	168.683370	21.845015	
1.425000	48.953720	-213.740060	168.596088	21.836716	
1.426000	48.953722	-213.607010	168.510698	21.828554	
1.427000	48.953723	-213.476943	168.427223	21.820548	
1.428000	48.953725	-213.349888	168.345680	21.812717	
1.429000	48.953726	-213.225875	168.266090	21.805084	
1.430000	48.953728	-213.104927	168.188467	21.797674	
1.431000	48.953729	-212.987069	168.112826	21.790513	
1.432000	48.953729	-212.872319	168.039181	21.783630	
1.433000	48.953730	-212.760694	167.967541	21.777052	
1.434000	48.953731	-212.652209	167.897916	21.770808	
1.435000	48.953731	-212.546874	167.830312	21.764925	
1.436000	48.953731	-212.444697	167.764735	21.759425	
1.437000	48.953731	-212.345684	167.701189	21.754327	
1.438000	48.953731	-212.249837	167.639675	21.749644	
1.439000	48.953730	-212.157156	167.580192	21.745381	
1.440000	48.953730	-212.067637	167.522739	21.741535	
1.441000	48.953729	-211.981275	167.467311	21.738097	
1.442000	48.953728	-211.898059	167.413903	21.735049	
1.443000	48.953727	-211.817979	167.362507	21.732370	
1.444000	48.953726	-211.741020	167.313114	21.730034	
1.445000	48.953724	-211.667164	167.265712	21.728012	
1.446000	48.953723	-211.596391	167.220289	21.726275	
1.447000	48.953721	-211.528678	167.176830	21.724795	
1.448000	48.953719	-211.464000	167.135319	21.723543	
1.449000	48.953717	-211.402328	167.095737	21.722493	
1.450000	48.953715	-211.343632	167.058064	21.721622	
1.451000	48.953712	-211.287877	167.022279	21.720908	
1.452000	48.953710	-211.235028	166.988360	21.720330	
1.453000	48.953707	-211.185047	166.956280	21.719871	
1.454000	48.953704	-211.137891	166.926014	21.719515	
1.455000	48.953701	-211.093518	166.897533	21.719249	
1.456000	48.953698	-211.051882	166.870809	21.719059	
1.457000	48.953694	-211.012935	166.845811	21.718935	
1.458000	48.953691	-210.976625	166.822505	21.718867	
1.459000	48.953687	-210.942900	166.800858	21.718847	
1.460000	48.953683	-210.911706	166.780836	21.718866	
1.461000	48.953680	-210.882985	166.762400	21.718919	
1.462000	48.953676	-210.856678	166.745514	21.718998	
1.463000	48.953671	-210.832725	166.730138	21.719099	
1.464000	48.953667	-210.811061	166.716231	21.719216	
1.465000	48.953663	-210.791623	166.703753	21.719346	
1.466000	48.953658	-210.774343	166.692660	21.719485	
1.467000	48.953654	-210.759153	166.682908	21.719628	
1.468000	48.953649	-210.745983	166.674453	21.719774	
1.469000	48.953644	-210.734762	166.667248	21.719918	
1.470000	48.953640	-210.725416	166.661247	21.720058	
1.471000	48.953635	-210.717871	166.656401	21.720193	
1.472000	48.953630	-210.712050	166.652662	21.720319	
1.473000	48.953625	-210.707877	166.649981	21.720435	
1.474000	48.953619	-210.705272	166.648306	21.720539	
1.475000	48.953614	-210.704157	166.647587	21.720629	
1.476000	48.953609	-210.704450	166.647772	21.720703	
1.477000	48.953604	-210.706071	166.648808	21.720761	
1.478000	48.953598	-210.708935	166.650643	21.720800	
1.479000	48.953593	-210.712961	166.653223	21.720819	
1.480000	48.953587	-210.718063	166.656494	21.720817	
1.481000	48.953582	-210.724157	166.660402	21.720793	
1.482000	48.953576	-210.731158	166.664892	21.720745	
1.483000	48.953571	-210.738980	166.669908	21.720673	
1.484000	48.953565	-210.747536	166.675396	21.720575	
1.485000	48.953560	-210.756740	166.681300	21.720450	
1.486000	48.953554	-210.766506	166.687564	21.720297	
1.487000	48.953548	-210.776746	166.694132	21.720116	
1.488000	48.953543	-210.787374	166.700949	21.719904	
1.489000	48.953537	-210.798302	166.707959	21.719663	
1.490000	48.953532	-210.809443	166.715106	21.719389	
1.491000	48.953526	-210.820712	166.722335	21.719083	
1.492000	48.953521	-210.832021	166.729590	21.718744	
1.493000	48.953515	-210.843286	166.736816	21.718370	
1.494000	48.953510	-210.854419	166.743957	21.717961	
1.495000	48.953504	-210.865337	166.750961	21.717516	
1.496000	48.953499	-210.875954	166.757772	21.717035	
1.497000	48.953494	-210.886188	166.764337	21.716516	
1.498000	48.953488	-210.895956	166.770602	21.715958	
1.499000	48.953483	-210.905175	166.776516	21.715362	
1.500000	48.953478	-210.913765	166.782025	21.714726	
1.501000	48.953473	-210.921645	166.787080	21.714049	
1.502000	48.953468	-210.928738	166.791628	21.713330	
1.503000	48.953463	-210.934965	166.795622	21.712570	
1.504000	48.953458	-210.940250	166.799010	21.711767	
1.505000	48.953453	-210.944518	166.801746	21.710921	
1.506000	48.953449	-210.947695	166.803783	21.710031	
1.507000	48.953444	-210.949711	166.805073	21.709096	
1.508000	48.953440	-210.950493	166.805573	21.708116	
1.509000	48.953436	-210.949975	166.805237	21.707090	
1.510000	48.953431	-210.948088	166.804024	21.706017	
1.511000	48.953427	-210.944767	166.801890	21.704898	
1.512000	48.953423	-210.939950	166.798796	21.703731	
1.513000	48.953419	-210.933575	166.794702	21.702515	
1.514000	48.953416	-210.925582	166.789569	21.701251	
1.515000	48.953412	-210.915915	166.783363	21.699938	
1.516000	48.953409	-210.904518	166.776046	21.698575	
1.517000	48.953405	-210.891338	166.767585	21.697162	
1.518000	48.953402	-210.876324	166.757947	21.695698	
1.519000	48.953399	-210.859429	166.747102	21.694183	
1.520000	48.953396	-210.840606	166.735019	21.692616	
1.521000	48.953394	-210.819811	166.721672	21.690997	
1.522000	48.953391	-210.797003	166.707032	21.689326	
1.523000	48.953389	-210.772144	166.691076	21.687602	
1.524000	48.953387	-210.745197	166.673780	21.685824	
1.525000	48.953385	-210.716128	166.655123	21.683992	
1.526000	48.953383	-210.684907	166.635084	21.682107	
1.527000	48.953381	-210.651506	166.613646	21.680166	
1.528000	48.953379	-210.615897	166.590791	21.678171	
1.529000	48.953378	-210.578059	166.566506	21.676121	
1.530000	48.953377	-210.537970	166.540776	21.674015	
1.531000	48.953376	-210.495614	166.513591	21.671853	
1.532000	48.953375	-210.450974	166.484941	21.669635	
1.533000	48.953374	-210.404040	166.454819	21.667361	
1.534000	48.953374	-210.354802	166.423217	21.665029	
1.535000	48.953373	-210.303252	166.390133	21.662641	
1.536000	48.953373	-210.249387	166.355562	21.660196	
1.537000	48.953772	-210.193696	166.320076	21.657693	
1.538000	48.953772	-210.138588	166.284708	21.655178	
1.539000	48.953772	-210.084393	166.249925	21.652690	
1.540000	48.953772	-210.031111	166.215729	21.650226	
1.541000	48.953772	-209.978747	166.182122	21.647788	
1.542000	48.953772	-209.927302	166.149105	21.645375	
1.543000	48.953772	-209.876778	166.116679	21.642987	
1.544000	48.953772	-209.827176	166.084845	21.640624	
1.545000	48.953772	-209.778497	166.053602	21.638285	
