TIME [ps]	E_TOT [kJ/mol]	E_POT [kJ/mol]	TEMP. [K]	PRES. [kJ/mol/nm^3]
0.993000	-523.886230	-581.916410	37.243597	10.440256	
0.994000	-523.886228	-581.835524	37.191686	10.433514	
0.995000	-523.886226	-581.754182	37.139482	10.426738	
0.996000	-523.886225	-581.672416	37.087006	10.419931	
0.997000	-523.886223	-581.590258	37.034279	10.413097	
0.998000	-523.886221	-581.507741	36.981321	10.406240	
0.999000	-523.886219	-581.424898	36.928154	10.399366	
1.000000	-523.886217	-581.341762	36.874799	10.392480	
1.001000	-523.886215	-581.258368	36.821278	10.385589	
1.002000	-523.886213	-581.174749	36.767613	10.378697	
1.003000	-523.886210	-581.090941	36.713827	10.371809	
1.004000	-523.886208	-581.006979	36.659941	10.364930	
1.005000	-523.886206	-580.922898	36.605980	10.358063	
1.006000	-523.886204	-580.838735	36.551965	10.351213	
1.007000	-523.886202	-580.754525	36.497921	10.344380	
1.008000	-523.886200	-580.670305	36.443870	10.337566	
1.009000	-523.886197	-580.586112	36.389837	10.330773	
1.010000	-523.886195	-580.501983	36.335845	10.324000	
1.011000	-523.886193	-580.417956	36.281918	10.317247	
1.012000	-523.886191	-580.334068	36.228080	10.310514	
1.013000	-523.886188	-580.250357	36.174356	10.303802	
1.014000	-523.886186	-580.166861	36.120770	10.297109	
1.015000	-523.886184	-580.083618	36.067346	10.290435	
1.016000	-523.886182	-580.000666	36.014110	10.283781	
1.017000	-523.886179	-579.918045	35.961085	10.277146	
1.018000	-523.886177	-579.835791	35.908296	10.270532	
1.019000	-523.886175	-579.753944	35.855769	10.263939	
1.020000	-523.886172	-579.672542	35.803527	10.257367	
1.021000	-523.886170	-579.591624	35.751595	10.250819	
1.022000	-523.886168	-579.511226	35.699998	10.244296	
1.023000	-523.886166	-579.431389	35.648760	10.237800	
1.024000	-523.886163	-579.352150	35.597906	10.231331	
1.025000	-523.886161	-579.273546	35.547459	10.224893	
1.026000	-523.886159	-579.195616	35.497445	10.218487	
1.027000	-523.886157	-579.118396	35.447887	10.212116	
1.028000	-523.886154	-579.041923	35.398809	10.205780	
1.029000	-523.886152	-578.966235	35.350234	10.199484	
1.030000	-523.886150	-578.891368	35.302185	10.193228	
1.031000	-523.886148	-578.817357	35.254687	10.187016	
1.032000	-523.886146	-578.744237	35.207760	10.180849	
1.033000	-523.886144	-578.672045	35.161428	10.174729	
1.034000	-523.886142	-578.600813	35.115713	10.168659	
1.035000	-523.886140	-578.530576	35.070637	10.162641	
1.036000	-523.886138	-578.461366	35.026220	10.156676	
1.037000	-523.886136	-578.393217	34.982483	10.150766	
1.038000	-523.886134	-578.326160	34.939447	10.144913	
1.039000	-523.886132	-578.260225	34.897131	10.139119	
1.040000	-523.886131	-578.195443	34.855556	10.133385	
1.041000	-523.886129	-578.131844	34.814739	10.127713	
1.042000	-523.886127	-578.069455	34.774699	10.122104	
1.043000	-523.886126	-578.008304	34.735453	10.116558	
1.044000	-523.886124	-577.948418	34.697020	10.111078	
1.045000	-523.886123	-577.889822	34.659414	10.105663	
1.046000	-523.886122	-577.832541	34.622652	10.100315	
1.047000	-523.886120	-577.776599	34.586749	10.095034	
1.048000	-523.886119	-577.722017	34.551719	10.089822	
1.049000	-523.886118	-577.668817	34.517577	10.084678	
1.050000	-523.886117	-577.617019	34.484334	10.079603	
1.051000	-523.886116	-577.566643	34.452003	10.074598	
1.052000	-523.886115	-577.517706	34.420596	10.069663	
1.053000	-523.886114	-577.470224	34.390123	10.064798	
1.054000	-523.886113	-577.424213	34.360594	10.060004	
1.055000	-523.886113	-577.379687	34.332018	10.055281	
1.056000	-523.886112	-577.336659	34.304403	10.050630	
1.057000	-523.886111	-577.295141	34.277756	10.046052	
1.058000	-523.886111	-577.255141	34.252085	10.041547	
1.059000	-523.886111	-577.216670	34.227395	10.037115	
1.060000	-523.886110	-577.179735	34.203690	10.032758	
1.061000	-523.886110	-577.144342	34.180975	10.028477	
1.062000	-523.886110	-577.110496	34.159253	10.024273	
1.063000	-523.886110	-577.078200	34.138525	10.020147	
1.064000	-523.886110	-577.047456	34.118794	10.016101	
1.065000	-523.886110	-577.018265	34.100059	10.012137	
1.066000	-523.886110	-576.990627	34.082321	10.008256	
1.067000	-523.886111	-576.964539	34.065578	10.004460	
1.068000	-523.886111	-576.939999	34.049828	10.000753	
1.069000	-523.886112	-576.917001	34.035067	9.997137	
1.070000	-523.886112	-576.895539	34.021293	9.993614	
1.071000	-523.886113	-576.875607	34.008500	9.990190	
1.072000	-523.886114	-576.857196	33.996683	9.986867	
1.073000	-523.886114	-576.840295	33.985836	9.983650	
1.074000	-523.886115	-576.824893	33.975951	9.980544	
1.075000	-523.886116	-576.810979	33.967020	9.977556	
1.076000	-523.886117	-576.798539	33.959035	9.974693	
1.077000	-523.886118	-576.787557	33.951986	9.971961	
1.078000	-523.886120	-576.778017	33.945863	9.969371	
1.079000	-523.886121	-576.769903	33.940655	9.966931	
1.080000	-523.886122	-576.763197	33.936349	9.964653	
1.081000	-523.886124	-576.757878	33.932935	9.962550	
1.082000	-523.886125	-576.753926	33.930398	9.960632	
1.083000	-523.886127	-576.751321	33.928725	9.958912	
1.084000	-523.886128	-576.750038	33.927901	9.957402	
1.085000	-523.886130	-576.750056	33.927911	9.956110	
1.086000	-523.886132	-576.751349	33.928740	9.955043	
1.087000	-523.886133	-576.753892	33.930371	9.954204	
1.088000	-523.886135	-576.757660	33.932788	9.953594	
1.089000	-523.886137	-576.762625	33.935973	9.953210	
1.090000	-523.886139	-576.768759	33.939909	9.953045	
1.091000	-523.886141	-576.776035	33.944577	9.953094	
1.092000	-523.886143	-576.784422	33.949959	9.953349	
1.093000	-523.886145	-576.793893	33.956036	9.953804	
1.094000	-523.886147	-576.804415	33.962787	9.954453	
1.095000	-523.886149	-576.815958	33.970194	9.955293	
1.096000	-523.886151	-576.828491	33.978237	9.956320	
1.097000	-523.886153	-576.841982	33.986894	9.957533	
1.098000	-523.886155	-576.856398	33.996145	9.958931	
1.099000	-523.886157	-576.871707	34.005969	9.960513	
1.100000	-523.886159	-576.887877	34.016345	9.962280	
1.101000	-523.886162	-576.904873	34.027251	9.964232	
1.102000	-523.886164	-576.922662	34.038667	9.966369	
1.103000	-523.886166	-576.941211	34.050570	9.968691	
1.104000	-523.886168	-576.960485	34.062939	9.971200	
1.105000	-523.886170	-576.980451	34.075752	9.973894	
1.106000	-523.886173	-577.001075	34.088987	9.976775	
1.107000	-523.886175	-577.022323	34.102622	9.979841	
1.108000	-523.886177	-577.044161	34.116636	9.983090	
1.109000	-523.886179	-577.066554	34.131007	9.986521	
1.110000	-523.886181	-577.089471	34.145713	9.990128	
1.111000	-523.886183	-577.112876	34.160733	9.993905	
1.112000	-523.886185	-577.136736	34.176046	9.997844	
1.113000	-523.886188	-577.161020	34.191629	10.001934	
1.114000	-523.886190	-577.185693	34.207463	10.006163	
1.115000	-523.886192	-577.210724	34.223527	10.010515	
1.116000	-523.886194	-577.236081	34.239800	10.014975	
1.117000	-523.886196	-577.261732	34.256261	10.019524	
1.118000	-523.886197	-577.287647	34.272892	10.024146	
1.119000	-523.886199	-577.313794	34.289672	10.028821	
1.120000	-523.886201	-577.340145	34.306582	10.033532	
1.121000	-523.886203	-577.366669	34.323604	10.038262	
1.122000	-523.886205	-577.393339	34.340720	10.042992	
1.123000	-523.886206	-577.420126	34.357910	10.047705	
1.124000	-523.886208	-577.447003	34.375159	10.052385	
1.125000	-523.886210	-577.473943	34.392448	10.057015	
1.126000	-523.886211	-577.500922	34.409762	10.061581	
1.127000	-523.886213	-577.527914	34.427085	10.066068	
1.128000	-523.886214	-577.554895	34.444400	10.070463	
1.129000	-523.886216	-577.581843	34.461694	10.074754	
1.130000	-523.886217	-577.608734	34.478952	10.078930	
1.131000	-523.886218	-577.635549	34.496161	10.082981	
1.132000	-523.886219	-577.662266	34.513307	10.086899	
1.133000	-523.886220	-577.688866	34.530379	10.090677	
1.134000	-523.886221	-577.715332	34.547363	10.094307	
1.135000	-523.886222	-577.741646	34.564251	10.097783	
1.136000	-523.886223	-577.767791	34.581030	10.101102	
1.137000	-523.886224	-577.793753	34.597692	10.104259	
1.138000	-523.886225	-577.819518	34.614228	10.107250	
1.139000	-523.886225	-577.845073	34.630628	10.110073	
1.140000	-523.886226	-577.870407	34.646887	10.112725	
1.141000	-523.886226	-577.895507	34.662996	10.115206	
1.142000	-523.886227	-577.920366	34.678950	10.117513	
1.143000	-523.886227	-577.944975	34.694744	10.119646	
1.144000	-523.886228	-577.969326	34.710372	10.121605	
1.145000	-523.886228	-577.993414	34.725831	10.123391	
1.146000	-523.886228	-578.017233	34.741119	10.125003	
1.147000	-523.886228	-578.040780	34.756231	10.126444	
1.148000	-523.886228	-578.064053	34.771167	10.127714	
1.149000	-523.886228	-578.087049	34.785926	10.128815	
1.150000	-523.886228	-578.109770	34.800508	10.129750	
1.151000	-523.886227	-578.132214	34.814913	10.130522	
1.152000	-523.886227	-578.154385	34.829143	10.131133	
1.153000	-523.886227	-578.176285	34.843198	10.131586	
1.154000	-523.886226	-578.197919	34.857083	10.131886	
1.155000	-523.886226	-578.219292	34.870800	10.132036	
1.156000	-523.886225	-578.240409	34.884354	10.132041	
1.157000	-523.886224	-578.261280	34.897749	10.131906	
1.158000	-523.886224	-578.281911	34.910991	10.131634	
1.159000	-523.886223	-578.302312	34.924084	10.131232	
1.160000	-523.886222	-578.322494	34.937038	10.130705	
1.161000	-523.886221	-578.342467	34.949857	10.130058	
1.162000	-523.886220	-578.362245	34.962551	10.129298	
1.163000	-523.886219	-578.381839	34.975127	10.128430	
1.164000	-523.886218	-578.401265	34.987595	10.127460	
1.165000	-523.886217	-578.420536	34.999964	10.126396	
1.166000	-523.886215	-578.439669	35.012245	10.125243	
1.167000	-523.886214	-578.458680	35.024447	10.124007	
1.168000	-523.886213	-578.477585	35.036581	10.122696	
1.169000	-523.886211	-578.496404	35.048659	10.121315	
1.170000	-523.886210	-578.515153	35.060694	10.119871	
1.171000	-523.886209	-578.533853	35.072696	10.118371	
1.172000	-523.886207	-578.552522	35.084679	10.116821	
1.173000	-523.886206	-578.571182	35.096655	10.115228	
1.174000	-523.886204	-578.589852	35.108639	10.113597	
1.175000	-523.886203	-578.608554	35.120642	10.111936	
1.176000	-523.886201	-578.627309	35.132681	10.110251	
1.177000	-523.886199	-578.646140	35.144767	10.108549	
1.178000	-523.886198	-578.665068	35.156916	10.106836	
1.179000	-523.886196	-578.684117	35.169143	10.105118	
1.180000	-523.886194	-578.703309	35.181461	10.103404	
1.181000	-523.886193	-578.722667	35.193886	10.101701	
1.182000	-523.886191	-578.742214	35.206433	10.100016	
1.183000	-523.886189	-578.761974	35.219116	10.098358	
1.184000	-523.886188	-578.781970	35.231950	10.096736	
1.185000	-523.886186	-578.802226	35.244952	10.095159	
1.186000	-523.886184	-578.822765	35.258135	10.093638	
1.187000	-523.886183	-578.843611	35.271514	10.092184	
1.188000	-523.886181	-578.864787	35.285106	10.090811	
1.189000	-523.886179	-578.886316	35.298925	10.089533	
1.190000	-523.886178	-578.908222	35.312985	10.088368	
1.191000	-523.886176	-578.930527	35.327301	10.087335	
1.192000	-523.886174	-578.953254	35.341888	10.086457	
1.193000	-523.886173	-578.976426	35.356761	10.085760	
1.194000	-523.886171	-579.000065	35.371933	10.085270	
1.195000	-523.886170	-579.024192	35.387419	10.085015	
1.196000	-523.886168	-579.048830	35.403232	10.085019	
1.197000	-523.886167	-579.073998	35.419386	10.085294	
1.198000	-523.886165	-579.099718	35.435895	10.085846	
1.199000	-523.886164	-579.126011	35.452770	10.086663	
1.200000	-523.886162	-579.152894	35.470025	10.087726	
1.201000	-523.886161	-579.180389	35.487671	10.089010	
1.202000	-523.886160	-579.208513	35.505722	10.090488	
1.203000	-523.886158	-579.237285	35.524189	10.092136	
1.204000	-523.886157	-579.266721	35.543082	10.093932	
1.205000	-523.886156	-579.296839	35.562412	10.095859	
1.206000	-523.886155	-579.327655	35.582191	10.097901	
1.207000	-523.886153	-579.359185	35.602427	10.100048	
1.208000	-523.886152	-579.391443	35.623131	10.102289	
1.209000	-523.886151	-579.424443	35.644311	10.104619	
1.210000	-523.886150	-579.458199	35.665976	10.107031	
1.211000	-523.886149	-579.492723	35.688134	10.109522	
1.212000	-523.886148	-579.528028	35.710793	10.112087	
1.213000	-523.886148	-579.564124	35.733960	10.114726	
1.214000	-523.886147	-579.601021	35.757641	10.117437	
1.215000	-523.886146	-579.638730	35.781843	10.120218	
1.216000	-523.886145	-579.677259	35.806571	10.123069	
1.217000	-523.886145	-579.716615	35.831830	10.125991	
1.218000	-523.886144	-579.756806	35.857625	10.128983	
1.219000	-523.886144	-579.797838	35.883959	10.132046	
1.220000	-523.886143	-579.839715	35.910837	10.135181	
1.221000	-523.886143	-579.882444	35.938260	10.138389	
1.222000	-523.886142	-579.926026	35.966231	10.141671	
1.223000	-523.886142	-579.970465	35.994752	10.145027	
1.224000	-523.886142	-580.015762	36.023824	10.148459	
1.225000	-523.886142	-580.061918	36.053447	10.151968	
1.226000	-523.886142	-580.108933	36.083621	10.155555	
1.227000	-523.886142	-580.156807	36.114346	10.159220	
1.228000	-523.886142	-580.205536	36.145620	10.162964	
1.229000	-523.886142	-580.255118	36.177442	10.166789	
1.230000	-523.886142	-580.305550	36.209809	10.170694	
1.231000	-523.886142	-580.356826	36.242718	10.174681	
1.232000	-523.886142	-580.408941	36.276165	10.178751	
1.233000	-523.886142	-580.461889	36.310146	10.182905	
1.234000	-523.886143	-580.515661	36.344657	10.187143	
1.235000	-523.886143	-580.570249	36.379691	10.191469	
1.236000	-523.886144	-580.625644	36.415243	10.195885	
1.237000	-523.886144	-580.681836	36.451306	10.200392	
1.238000	-523.886145	-580.738813	36.487873	10.204995	
1.239000	-523.886145	-580.796562	36.524936	10.209697	
1.240000	-523.886146	-580.855071	36.562487	10.214501	
1.241000	-523.886147	-580.914325	36.600515	10.219411	
1.242000	-523.886148	-580.974309	36.639012	10.224429	
1.243000	-523.886149	-581.035007	36.677968	10.229557	
1.244000	-523.886150	-581.096403	36.717371	10.234794	
1.245000	-523.886151	-581.158477	36.757209	10.240138	
1.246000	-523.886152	-581.221212	36.797472	10.245585	
1.247000	-523.886153	-581.284587	36.838145	10.251130	
1.248000	-523.886154	-581.348583	36.879216	10.256765	
1.249000	-523.886155	-581.413176	36.920671	10.262484	
1.250000	-523.886157	-581.478345	36.962495	10.268280	
1.251000	-523.886158	-581.544066	37.004674	10.274145	
1.252000	-523.886159	-581.610314	37.047191	10.280075	
1.253000	-523.886161	-581.677066	37.090031	10.286065	
1.254000	-523.886162	-581.744293	37.133177	10.292112	
1.255000	-523.886164	-581.811970	37.176611	10.298213	
1.256000	-523.886166	-581.880069	37.220315	10.304369	
1.257000	-523.886167	-581.948561	37.264272	10.310582	
1.258000	-523.886169	-582.017415	37.308461	10.316856	
1.259000	-523.886171	-582.086603	37.352864	10.323196	
1.260000	-523.886173	-582.156092	37.397461	10.329612	
1.261000	-523.886175	-582.225851	37.442231	10.336113	
1.262000	-523.886177	-582.295847	37.487153	10.342714	
1.263000	-523.886179	-582.366047	37.532206	10.349430	
1.264000	-523.886181	-582.436415	37.577367	10.356274	
1.265000	-523.886183	-582.506918	37.622614	10.363260	
1.266000	-523.886185	-582.577519	37.667924	10.370397	
1.267000	-523.886187	-582.648182	37.713274	10.377685	
1.268000	-523.886190	-582.718870	37.758639	10.385121	
1.269000	-523.886192	-582.789544	37.803997	10.392693	
1.270000	-523.886194	-582.860168	37.849321	10.400383	
1.271000	-523.886197	-582.930701	37.894587	10.408173	
1.272000	-523.886199	-583.001104	37.939770	10.416041	
1.273000	-523.886202	-583.071336	37.984844	10.423967	
1.274000	-523.886204	-583.141358	38.029782	10.431933	
1.275000	-523.886207	-583.211128	38.074559	10.439921	
1.276000	-523.886209	-583.280605	38.119147	10.447915	
1.277000	-523.886212	-583.349745	38.163519	10.455902	
1.278000	-523.886214	-583.418507	38.207649	10.463869	
1.279000	-523.886217	-583.486848	38.251508	10.471804	
1.280000	-523.886220	-583.554725	38.295069	10.479697	
1.281000	-523.886222	-583.622093	38.338304	10.487539	
1.282000	-523.886225	-583.688909	38.381185	10.495322	
1.283000	-523.886228	-583.755129	38.423683	10.503036	
1.284000	-523.886231	-583.820708	38.465770	10.510675	
1.285000	-523.886233	-583.885602	38.507417	10.518232	
1.286000	-523.886236	-583.949767	38.548596	10.525698	
1.287000	-523.886239	-584.013156	38.589277	10.533068	
1.288000	-523.886242	-584.075726	38.629432	10.540334	
1.289000	-523.886245	-584.137431	38.669033	10.547490	
1.290000	-523.886247	-584.198227	38.708049	10.554530	
1.291000	-523.886250	-584.258067	38.746453	10.561448	
1.292000	-523.886253	-584.316909	38.784215	10.568237	
1.293000	-523.886256	-584.374706	38.821307	10.574892	
1.294000	-523.886259	-584.431414	38.857701	10.581406	
1.295000	-523.886261	-584.486988	38.893366	10.587775	
1.296000	-523.886264	-584.541385	38.928276	10.593993	
1.297000	-523.886267	-584.594560	38.962402	10.600054	
1.298000	-523.886270	-584.646470	38.995716	10.605954	
1.299000	-523.886273	-584.697072	39.028190	10.611687	
1.300000	-523.886275	-584.746321	39.059797	10.617249	
1.301000	-523.886278	-584.794177	39.090509	10.622636	
1.302000	-523.886281	-584.840596	39.120299	10.627842	
1.303000	-523.886283	-584.885537	39.149140	10.632866	
1.304000	-523.886286	-584.928960	39.177007	10.637701	
1.305000	-523.886288	-584.970823	39.203873	10.642346	
1.306000	-523.886291	-585.011087	39.229713	10.646796	
1.307000	-523.886293	-585.049713	39.254501	10.651048	
1.308000	-523.886296	-585.086661	39.278213	10.655100	
1.309000	-523.886298	-585.121895	39.300824	10.658948	
1.310000	-523.886301	-585.155377	39.322311	10.662591	
1.311000	-523.886303	-585.187071	39.342651	10.666025	
1.312000	-523.886305	-585.216942	39.361820	10.669248	
1.313000	-523.886307	-585.244954	39.379797	10.672259	
1.314000	-523.886310	-585.271075	39.396560	10.675055	
1.315000	-523.886312	-585.295272	39.412088	10.677636	
1.316000	-523.886314	-585.317513	39.426361	10.679998	
1.317000	-523.886316	-585.337766	39.439359	10.682140	
1.318000	-523.886318	-585.356004	39.451062	10.684062	
1.319000	-523.886320	-585.372196	39.461453	10.685762	
1.320000	-523.886321	-585.386316	39.470514	10.687239	
1.321000	-523.886323	-585.398337	39.478228	10.688491	
1.322000	-523.886325	-585.408233	39.484578	10.689518	
1.323000	-523.886326	-585.415982	39.489550	10.690318	
1.324000	-523.886328	-585.421559	39.493129	10.690892	
1.325000	-523.886329	-585.424944	39.495300	10.691238	
1.326000	-523.886331	-585.426115	39.496051	10.691356	
1.327000	-523.886332	-585.425055	39.495370	10.691245	
1.328000	-523.886333	-585.421745	39.493244	10.690906	
1.329000	-523.886334	-585.416168	39.489665	10.690338	
1.330000	-523.886335	-585.408311	39.484621	10.689540	
1.331000	-523.886336	-585.398159	39.478105	10.688513	
1.332000	-523.886337	-585.385700	39.470108	10.687258	
1.333000	-523.886338	-585.370923	39.460624	10.685774	
1.334000	-523.886339	-585.353819	39.449646	10.684062	
1.335000	-523.886339	-585.334380	39.437170	10.682122	
1.336000	-523.886340	-585.312599	39.423191	10.679956	
1.337000	-523.886340	-585.288472	39.407706	10.677565	
1.338000	-523.886341	-585.261995	39.390713	10.674948	
1.339000	-523.886341	-585.233167	39.372211	10.672109	
1.340000	-523.886341	-585.201987	39.352199	10.669048	
1.341000	-523.886341	-585.168455	39.330679	10.665767	
1.342000	-523.886341	-585.132576	39.307652	10.662268	
1.343000	-523.886341	-585.094353	39.283120	10.658552	
1.344000	-523.886341	-585.053793	39.257089	10.654623	
1.345000	-523.886341	-585.010902	39.229562	10.650482	
1.346000	-523.886340	-584.965690	39.200545	10.646131	
1.347000	-523.886340	-584.918167	39.170046	10.641575	
1.348000	-523.886339	-584.868347	39.138072	10.636815	
1.349000	-523.886339	-584.816243	39.104632	10.631856	
1.350000	-523.886338	-584.761870	39.069736	10.626700	
1.351000	-523.886337	-584.705246	39.033395	10.621352	
1.352000	-523.886336	-584.646390	38.995622	10.615814	
1.353000	-523.886335	-584.585321	38.956429	10.610092	
1.354000	-523.886334	-584.522064	38.915831	10.604191	
1.355000	-523.886332	-584.456640	38.873843	10.598113	
1.356000	-523.886331	-584.389075	38.830482	10.591866	
1.357000	-523.886330	-584.319397	38.785763	10.585454	
1.358000	-523.886328	-584.247634	38.739707	10.578883	
1.359000	-523.886326	-584.173817	38.692332	10.572159	
1.360000	-523.886325	-584.097976	38.643659	10.565288	
1.361000	-523.886323	-584.020147	38.593710	10.558278	
1.362000	-523.886321	-583.940363	38.542506	10.551135	
1.363000	-523.886319	-583.858661	38.490072	10.543866	
1.364000	-523.886316	-583.775081	38.436431	10.536481	
1.365000	-523.886314	-583.689661	38.381610	10.528987	
1.366000	-523.886312	-583.602443	38.325636	10.521393	
1.367000	-523.886309	-583.513471	38.268535	10.513709	
1.368000	-523.886307	-583.422788	38.210337	10.505944	
1.369000	-523.886304	-583.330440	38.151070	10.498109	
1.370000	-523.886302	-583.236476	38.090766	10.490215	
1.371000	-523.886299	-583.140944	38.029455	10.482273	
1.372000	-523.886296	-583.043894	37.967171	10.474294	
1.373000	-523.886293	-582.945379	37.903947	10.466291	
1.374000	-523.886290	-582.845453	37.839816	10.458276	
1.375000	-523.886287	-582.744169	37.774814	10.450261	
1.376000	-523.886283	-582.641584	37.708978	10.442258	
1.377000	-523.886280	-582.537756	37.642343	10.434280	
1.378000	-523.886277	-582.432744	37.574949	10.426336	
1.379000	-523.886273	-582.326607	37.506833	10.418439	
1.380000	-523.886270	-582.219407	37.438034	10.410596	
1.381000	-523.886266	-582.111207	37.368595	10.402816	
1.382000	-523.886262	-582.002071	37.298554	10.395106	
1.383000	-523.886258	-581.892064	37.227954	10.387472	
1.384000	-523.886254	-581.781253	37.156838	10.379917	
1.385000	-523.886251	-581.669704	37.085249	10.372446	
1.386000	-523.886247	-581.557486	37.013231	10.365060	
1.387000	-523.886242	-581.444670	36.940828	10.357761	
1.388000	-523.886238	-581.331324	36.868085	10.350550	
1.389000	-523.886234	-581.217521	36.795050	10.343428	
1.390000	-523.886230	-581.103333	36.721767	10.336395	
1.391000	-523.886226	-580.988834	36.648285	10.329453	
1.392000	-523.886221	-580.874097	36.574650	10.322599	
1.393000	-523.886217	-580.759198	36.500910	10.315836	
1.394000	-523.886212	-580.644211	36.427115	10.309163	
1.395000	-523.886208	-580.529214	36.353313	10.302581	
1.396000	-523.886203	-580.414283	36.279554	10.296089	
1.397000	-523.886199	-580.299495	36.205886	10.289689	
1.398000	-523.886194	-580.184929	36.132361	10.283381	
1.399000	-523.886190	-580.070662	36.059028	10.277166	
1.400000	-523.886185	-579.956774	35.985938	10.271045	
1.401000	-523.886180	-579.843344	35.913142	10.265020	
1.402000	-523.886176	-579.730451	35.840690	10.259090	
1.403000	-523.886171	-579.618175	35.768634	10.253259	
1.404000	-523.886166	-579.506595	35.697026	10.247528	
1.405000	-523.886162	-579.395791	35.625915	10.241898	
1.406000	-523.886157	-579.285842	35.555354	10.236373	
1.407000	-523.886152	-579.176830	35.485393	10.230953	
1.408000	-523.886148	-579.068833	35.416084	10.225642	
1.409000	-523.886143	-578.961930	35.347477	10.220441	
1.410000	-523.886138	-578.856201	35.279623	10.215354	
1.411000	-523.886134	-578.751724	35.212573	10.210382	
1.412000	-523.886129	-578.648578	35.146377	10.205530	
1.413000	-523.886125	-578.546840	35.081085	10.200799	
1.414000	-523.886120	-578.446588	35.016746	10.196193	
1.415000	-523.886116	-578.347898	34.953410	10.191715	
1.416000	-523.886111	-578.250846	34.891125	10.187368	
1.417000	-523.886107	-578.155506	34.829939	10.183155	
1.418000	-523.886102	-578.061954	34.769901	10.179079	
1.419000	-523.886098	-577.970262	34.711056	10.175145	
1.420000	-523.886094	-577.880502	34.653451	10.171355	
1.421000	-523.886090	-577.792745	34.597131	10.167714	
1.422000	-523.886086	-577.707061	34.542142	10.164225	
1.423000	-523.886082	-577.623519	34.488527	10.160893	
1.424000	-523.886078	-577.542185	34.436330	10.157721	
1.425000	-523.886074	-577.463125	34.385592	10.154714	
1.426000	-523.886070	-577.386404	34.336355	10.151876	
1.427000	-523.886067	-577.312085	34.288660	10.149213	
1.428000	-523.886063	-577.240227	34.242544	10.146727	
1.429000	-523.886060	-577.170891	34.198047	10.144425	
1.430000	-523.886057	-577.104135	34.155204	10.142311	
1.431000	-523.886054	-577.040013	34.114053	10.140390	
1.432000	-523.886051	-576.978580	34.074628	10.138667	
1.433000	-523.886048	-576.919887	34.036961	10.137146	
1.434000	-523.886045	-576.863985	34.001084	10.135831	
1.435000	-523.886042	-576.810920	33.967030	10.134728	
1.436000	-523.886040	-576.760740	33.934826	10.133839	
1.437000	-523.886037	-576.713486	33.904500	10.133169	
1.438000	-523.886035	-576.669201	33.876079	10.132720	
1.439000	-523.886033	-576.627923	33.849588	10.132496	
1.440000	-523.886031	-576.589689	33.825051	10.132498	
1.441000	-523.886029	-576.554532	33.802489	10.132728	
1.442000	-523.886028	-576.522486	33.781923	10.133187	
1.443000	-523.886026	-576.493578	33.763371	10.133875	
1.444000	-523.886025	-576.467837	33.746851	10.134793	
1.445000	-523.886024	-576.445286	33.732379	10.135939	
1.446000	-523.886023	-576.425948	33.719968	10.137312	
1.447000	-523.886022	-576.409841	33.709631	10.138911	
1.448000	-523.886021	-576.396983	33.701379	10.140733	
1.449000	-523.886021	-576.387388	33.695222	10.142776	
1.450000	-523.886020	-576.381067	33.691165	10.145037	
1.451000	-523.886020	-576.378031	33.689217	10.147513	
1.452000	-523.886020	-576.378284	33.689379	10.150201	
1.453000	-523.886020	-576.381832	33.691656	10.153097	
1.454000	-523.886020	-576.388675	33.696048	10.156198	
1.455000	-523.886021	-576.398814	33.702555	10.159501	
1.456000	-523.886021	-576.412243	33.711173	10.163003	
1.457000	-523.886022	-576.428956	33.721899	10.166699	
1.458000	-523.886023	-576.448946	33.734728	10.170586	
1.459000	-523.886024	-576.472201	33.749652	10.174662	
1.460000	-523.886025	-576.498706	33.766663	10.178923	
1.461000	-523.886026	-576.528447	33.785750	10.183366	
1.462000	-523.886028	-576.561405	33.806901	10.187987	
1.463000	-523.886029	-576.597558	33.830103	10.192785	
1.464000	-523.886031	-576.636884	33.855341	10.197756	
1.465000	-523.886033	-576.679358	33.882599	10.202898	
1.466000	-523.886035	-576.724951	33.911860	10.208208	
1.467000	-523.886037	-576.773635	33.943103	10.213684	
1.468000	-523.886039	-576.825376	33.976309	10.219324	
1.469000	-523.886042	-576.880141	34.011456	10.225125	
1.470000	-523.886044	-576.937894	34.048520	10.231086	
1.471000	-523.886047	-576.998597	34.087477	10.237205	
1.472000	-523.886049	-577.062210	34.128302	10.243479	
1.473000	-523.886052	-577.128691	34.170967	10.249907	
1.474000	-523.886055	-577.197997	34.215446	10.256488	
1.475000	-523.886058	-577.270081	34.261708	10.263220	
1.476000	-523.886061	-577.344898	34.309723	10.270101	
1.477000	-523.886065	-577.422399	34.359461	10.277131	
1.478000	-523.886068	-577.502533	34.410888	10.284307	
1.479000	-523.886071	-577.585250	34.463973	10.291630	
1.480000	-523.886075	-577.670495	34.518681	10.299097	
1.481000	-523.886078	-577.758214	34.574977	10.306707	
1.482000	-523.886082	-577.848353	34.632825	10.314460	
1.483000	-523.886086	-577.940854	34.692190	10.322355	
1.484000	-523.886089	-578.035658	34.753033	10.330391	
1.485000	-523.886093	-578.132709	34.815317	10.338566	
1.486000	-523.886097	-578.231944	34.879003	10.346881	
1.487000	-523.886101	-578.333304	34.944053	10.355333	
1.488000	-523.886105	-578.436726	35.010427	10.363923	
1.489000	-523.886109	-578.542148	35.078084	10.372648	
