TIME [ps]	E_TOT [kJ/mol]	E_POT [kJ/mol]	TEMP. [K]	PRES. [kJ/mol/nm^3]
1.490000	-669.293213	-671.584613	1.470613	1.963937	
1.491000	-669.293213	-671.579872	1.467571	1.963209	
1.492000	-669.293213	-671.575179	1.464559	1.962477	
1.493000	-669.293213	-671.570533	1.461577	1.961741	
1.494000	-669.293213	-671.565933	1.458625	1.961002	
1.495000	-669.293213	-671.561381	1.455703	1.960259	
1.496000	-669.293213	-671.556875	1.452811	1.959512	
1.497000	-669.293213	-671.552416	1.449950	1.958763	
1.498000	-669.293213	-671.548005	1.447118	1.958010	
1.499000	-669.293213	-671.543640	1.444317	1.957255	
1.500000	-669.293213	-671.539322	1.441546	1.956498	
1.501000	-669.293213	-671.535052	1.438805	1.955738	
1.502000	-669.293213	-671.530828	1.436095	1.954976	
1.503000	-669.293213	-671.526652	1.433414	1.954212	
1.504000	-669.293213	-671.522522	1.430764	1.953446	
1.505000	-669.293213	-671.518440	1.428144	1.952679	
1.506000	-669.293213	-671.514404	1.425554	1.951911	
1.507000	-669.293213	-671.510416	1.422994	1.951141	
1.508000	-669.293213	-671.506475	1.420465	1.950371	
1.509000	-669.293213	-671.502580	1.417965	1.949601	
1.510000	-669.293213	-671.498733	1.415496	1.948829	
1.511000	-669.293213	-671.494934	1.413058	1.948058	
1.512000	-669.293213	-671.491181	1.410649	1.947287	
1.513000	-669.293213	-671.487475	1.408271	1.946516	
1.514000	-669.293213	-671.483817	1.405923	1.945746	
1.515000	-669.293213	-671.480206	1.403605	1.944976	
1.516000	-669.293213	-671.476642	1.401318	1.944207	
1.517000	-669.293213	-671.473125	1.399061	1.943439	
1.518000	-669.293213	-671.469655	1.396834	1.942672	
1.519000	-669.293213	-671.466233	1.394637	1.941907	
1.520000	-669.293213	-671.462858	1.392471	1.941143	
1.521000	-669.293213	-671.459530	1.390335	1.940381	
1.522000	-669.293213	-671.456249	1.388230	1.939621	
1.523000	-669.293213	-671.453016	1.386155	1.938863	
1.524000	-669.293213	-671.449830	1.384110	1.938107	
1.525000	-669.293213	-671.446691	1.382096	1.937353	
1.526000	-669.293213	-671.443599	1.380112	1.936602	
1.527000	-669.293213	-671.440555	1.378158	1.935853	
1.528000	-669.293213	-671.437559	1.376234	1.935107	
1.529000	-669.293213	-671.434609	1.374342	1.935311	
1.530000	-669.293213	-671.431707	1.372479	1.935935	
1.531000	-669.293213	-671.428852	1.370647	1.936561	
1.532000	-669.293213	-671.426045	1.368845	1.937191	
1.533000	-669.293213	-671.423285	1.367074	1.937824	
1.534000	-669.293213	-671.420572	1.365333	1.938459	
1.535000	-669.293213	-671.417907	1.363622	1.939098	
1.536000	-669.293213	-671.415290	1.361942	1.939739	
1.537000	-669.293213	-671.412719	1.360293	1.940384	
1.538000	-669.293213	-671.410196	1.358673	1.941031	
1.539000	-669.293213	-671.407721	1.357085	1.941680	
1.540000	-669.293213	-671.405293	1.355526	1.942333	
1.541000	-669.293213	-671.402912	1.353998	1.942988	
1.542000	-669.293213	-671.400579	1.352501	1.943645	
1.543000	-669.293213	-671.398293	1.351034	1.944305	
1.544000	-669.293213	-671.396055	1.349598	1.944967	
1.545000	-669.293213	-671.393864	1.348191	1.945631	
1.546000	-669.293213	-671.391721	1.346816	1.946297	
1.547000	-669.293213	-671.389625	1.345471	1.946965	
1.548000	-669.293213	-671.387576	1.344156	1.947634	
1.549000	-669.293213	-671.385575	1.342872	1.948306	
1.550000	-669.293213	-671.383622	1.341618	1.948978	
1.551000	-669.293213	-671.381716	1.340395	1.949652	
1.552000	-669.293213	-671.379857	1.339202	1.950328	
1.553000	-669.293213	-671.378046	1.338039	1.951004	
1.554000	-669.293213	-671.376282	1.336907	1.951681	
1.555000	-669.293213	-671.374566	1.335806	1.952358	
1.556000	-669.293213	-671.372897	1.334735	1.953037	
1.557000	-669.293213	-671.371275	1.333694	1.953716	
1.558000	-669.293213	-671.369701	1.332684	1.954395	
1.559000	-669.293213	-671.368175	1.331704	1.955074	
1.560000	-669.293213	-671.366695	1.330755	1.955753	
1.561000	-669.293213	-671.365263	1.329836	1.956432	
1.562000	-669.293213	-671.363879	1.328947	1.957111	
1.563000	-669.293213	-671.362541	1.328089	1.957789	
1.564000	-669.293213	-671.361252	1.327261	1.958467	
1.565000	-669.293213	-671.360009	1.326463	1.959144	
1.566000	-669.293213	-671.358814	1.325696	1.959820	
1.567000	-669.293213	-671.357666	1.324959	1.960496	
1.568000	-669.293213	-671.356565	1.324253	1.961171	
1.569000	-669.293213	-671.355511	1.323577	1.961845	
1.570000	-669.293213	-671.354505	1.322931	1.962517	
1.571000	-669.293213	-671.353545	1.322315	1.963189	
1.572000	-669.293213	-671.352633	1.321730	1.963860	
1.573000	-669.293213	-671.351768	1.321175	1.964529	
1.574000	-669.293213	-671.350950	1.320650	1.965197	
1.575000	-669.293213	-671.350180	1.320155	1.965864	
1.576000	-669.293213	-671.349456	1.319690	1.966530	
1.577000	-669.293213	-671.348779	1.319256	1.967194	
1.578000	-669.293213	-671.348149	1.318851	1.967857	
1.579000	-669.293213	-671.347566	1.318477	1.968520	
1.580000	-669.293213	-671.347029	1.318133	1.969181	
1.581000	-669.293213	-671.346540	1.317819	1.969841	
1.582000	-669.293213	-671.346097	1.317535	1.970500	
1.583000	-669.293213	-671.345701	1.317281	1.971159	
1.584000	-669.293213	-671.345352	1.317057	1.971817	
1.585000	-669.293213	-671.345049	1.316862	1.972474	
1.586000	-669.293213	-671.344793	1.316698	1.973130	
1.587000	-669.293213	-671.344584	1.316563	1.973787	
1.588000	-669.293213	-671.344420	1.316459	1.974443	
1.589000	-669.293213	-671.344304	1.316384	1.975099	
1.590000	-669.293213	-671.344233	1.316338	1.975756	
1.591000	-669.293213	-671.344209	1.316323	1.976412	
1.592000	-669.293213	-671.344231	1.316337	1.977070	
1.593000	-669.293213	-671.344299	1.316381	1.977728	
1.594000	-669.293213	-671.344413	1.316454	1.978387	
1.595000	-669.293213	-671.344573	1.316557	1.979048	
1.596000	-669.293213	-671.344779	1.316689	1.979710	
1.597000	-669.293213	-671.345031	1.316850	1.980373	
1.598000	-669.293213	-671.345329	1.317041	1.981039	
1.599000	-669.293213	-671.345672	1.317262	1.981707	
1.600000	-669.293213	-671.346061	1.317511	1.982378	
1.601000	-669.293213	-671.346495	1.317790	1.983051	
1.602000	-669.293213	-671.346975	1.318098	1.983728	
1.603000	-669.293213	-671.347500	1.318435	1.984408	
1.604000	-669.293213	-671.348070	1.318801	1.985091	
1.605000	-669.293213	-671.348685	1.319196	1.985779	
1.606000	-669.293213	-671.349346	1.319620	1.986470	
1.607000	-669.293213	-671.350051	1.320072	1.987166	
1.608000	-669.293213	-671.350801	1.320554	1.987867	
1.609000	-669.293214	-671.351596	1.321064	1.988573	
1.610000	-669.293214	-671.352436	1.321603	1.989285	
1.611000	-669.293214	-671.353320	1.322170	1.990002	
1.612000	-669.293214	-671.354248	1.322766	1.990724	
1.613000	-669.293214	-671.355221	1.323390	1.991453	
1.614000	-669.293214	-671.356238	1.324043	1.992189	
1.615000	-669.293214	-671.357298	1.324724	1.992931	
1.616000	-669.293214	-671.358403	1.325433	1.993680	
1.617000	-669.293214	-671.359552	1.326170	1.994436	
1.618000	-669.293214	-671.360744	1.326935	1.995200	
1.619000	-669.293214	-671.361980	1.327728	1.995971	
1.620000	-669.293214	-671.363259	1.328549	1.996750	
1.621000	-669.293214	-671.364581	1.329397	1.997538	
1.622000	-669.293214	-671.365947	1.330274	1.998333	
1.623000	-669.293214	-671.367355	1.331178	1.999137	
1.624000	-669.293214	-671.368806	1.332109	1.999950	
1.625000	-669.293214	-671.370300	1.333068	2.000772	
1.626000	-669.293214	-671.371837	1.334054	2.001603	
1.627000	-669.293214	-671.373415	1.335067	2.002443	
1.628000	-669.293214	-671.375036	1.336108	2.003292	
1.629000	-669.293214	-671.376700	1.337175	2.004151	
1.630000	-669.293214	-671.378405	1.338269	2.005020	
1.631000	-669.293214	-671.380151	1.339390	2.005898	
1.632000	-669.293214	-671.381940	1.340538	2.006786	
1.633000	-669.293214	-671.383769	1.341712	2.007685	
1.634000	-669.293214	-671.385640	1.342913	2.008593	
1.635000	-669.293214	-671.387552	1.344140	2.009511	
1.636000	-669.293214	-671.389505	1.345394	2.010440	
1.637000	-669.293214	-671.391499	1.346673	2.011378	
1.638000	-669.293214	-671.393533	1.347979	2.012327	
1.639000	-669.293214	-671.395608	1.349310	2.013286	
1.640000	-669.293214	-671.397722	1.350667	2.014256	
1.641000	-669.293214	-671.399877	1.352050	2.015235	
1.642000	-669.293214	-671.402071	1.353458	2.016225	
1.643000	-669.293214	-671.404305	1.354892	2.017224	
1.644000	-669.293214	-671.406579	1.356351	2.018234	
1.645000	-669.293214	-671.408891	1.357836	2.019254	
1.646000	-669.293214	-671.411243	1.359345	2.020283	
1.647000	-669.293214	-671.413633	1.360879	2.021322	
1.648000	-669.293214	-671.416062	1.362438	2.022371	
1.649000	-669.293214	-671.418530	1.364021	2.023430	
1.650000	-669.293214	-671.421035	1.365629	2.024497	
1.651000	-669.293214	-671.423579	1.367262	2.025574	
1.652000	-669.293214	-671.426160	1.368918	2.026660	
1.653000	-669.293214	-671.428778	1.370599	2.027755	
1.654000	-669.293214	-671.431434	1.372303	2.028859	
1.655000	-669.293214	-671.434127	1.374032	2.029971	
1.656000	-669.293214	-671.436857	1.375784	2.031092	
1.657000	-669.293214	-671.439624	1.377559	2.032221	
1.658000	-669.293214	-671.442427	1.379358	2.033358	
1.659000	-669.293214	-671.445266	1.381180	2.034503	
1.660000	-669.293214	-671.448141	1.383025	2.035656	
1.661000	-669.293214	-671.451051	1.384893	2.036817	
1.662000	-669.293214	-671.453997	1.386784	2.037985	
1.663000	-669.293214	-671.456979	1.388698	2.039160	
1.664000	-669.293214	-671.459995	1.390633	2.040342	
1.665000	-669.293214	-671.463046	1.392591	2.041532	
1.666000	-669.293214	-671.466131	1.394572	2.042728	
1.667000	-669.293214	-671.469251	1.396574	2.043931	
1.668000	-669.293214	-671.472405	1.398598	2.045141	
1.669000	-669.293214	-671.475592	1.400644	2.046357	
1.670000	-669.293214	-671.478813	1.402711	2.047580	
1.671000	-669.293214	-671.482067	1.404799	2.048809	
1.672000	-669.293214	-671.485354	1.406909	2.050044	
1.673000	-669.293214	-671.488674	1.409039	2.051286	
1.674000	-669.293214	-671.492026	1.411191	2.052534	
1.675000	-669.293214	-671.495410	1.413363	2.053788	
1.676000	-669.293214	-671.498826	1.415555	2.055048	
1.677000	-669.293214	-671.502274	1.417768	2.056314	
1.678000	-669.293214	-671.505753	1.420001	2.057587	
1.679000	-669.293214	-671.509264	1.422254	2.058866	
1.680000	-669.293215	-671.512805	1.424526	2.060151	
1.681000	-669.293215	-671.516376	1.426819	2.061442	
1.682000	-669.293215	-671.519978	1.429130	2.062740	
1.683000	-669.293215	-671.523610	1.431461	2.064045	
1.684000	-669.293215	-671.527272	1.433812	2.065356	
1.685000	-669.293215	-671.530963	1.436180	2.066674	
1.686000	-669.293215	-671.534684	1.438568	2.067998	
1.687000	-669.293215	-671.538433	1.440974	2.069330	
1.688000	-669.293215	-671.542211	1.443399	2.070668	
1.689000	-669.293215	-671.546017	1.445842	2.072014	
1.690000	-669.293215	-671.549851	1.448302	2.073368	
1.691000	-669.293215	-671.553713	1.450781	2.074729	
1.692000	-669.293215	-671.557602	1.453277	2.076097	
1.693000	-669.293215	-671.561519	1.455791	2.077474	
1.694000	-669.293215	-671.565462	1.458322	2.078859	
1.695000	-669.293215	-671.569432	1.460870	2.080253	
1.696000	-669.293215	-671.573429	1.463435	2.081655	
1.697000	-669.293215	-671.577451	1.466016	2.083066	
1.698000	-669.293215	-671.581499	1.468614	2.084487	
1.699000	-669.293215	-671.585573	1.471229	2.085916	
1.700000	-669.293215	-671.589672	1.473859	2.087356	
1.701000	-669.293215	-671.593795	1.476506	2.088805	
1.702000	-669.293215	-671.597943	1.479168	2.090264	
1.703000	-669.293215	-671.602116	1.481846	2.091734	
1.704000	-669.293215	-671.606312	1.484539	2.093214	
1.705000	-669.293215	-671.610532	1.487247	2.094705	
1.706000	-669.293215	-671.614776	1.489971	2.096207	
1.707000	-669.293215	-671.619042	1.492709	2.097721	
1.708000	-669.293215	-671.623331	1.495462	2.099246	
1.709000	-669.293215	-671.627643	1.498229	2.100782	
1.710000	-669.293215	-671.631977	1.501010	2.102331	
1.711000	-669.293215	-671.636333	1.503806	2.103892	
1.712000	-669.293215	-671.640710	1.506615	2.105465	
1.713000	-669.293215	-671.645109	1.509438	2.107051	
1.714000	-669.293215	-671.649529	1.512275	2.108649	
1.715000	-669.293215	-671.653969	1.515125	2.110260	
1.716000	-669.293215	-671.658430	1.517988	2.111884	
1.717000	-669.293215	-671.662911	1.520864	2.113522	
1.718000	-669.293215	-671.667412	1.523752	2.115172	
1.719000	-669.293215	-671.671932	1.526653	2.116836	
1.720000	-669.293215	-671.676471	1.529567	2.118514	
1.721000	-669.293215	-671.681030	1.532492	2.120205	
1.722000	-669.293215	-671.685606	1.535430	2.121909	
1.723000	-669.293215	-671.690202	1.538379	2.123627	
1.724000	-669.293215	-671.694815	1.541340	2.125358	
1.725000	-669.293215	-671.699446	1.544312	2.127103	
1.726000	-669.293215	-671.704095	1.547295	2.128861	
1.727000	-669.293215	-671.708760	1.550289	2.130633	
1.728000	-669.293216	-671.713443	1.553295	2.132418	
1.729000	-669.293216	-671.718142	1.556310	2.134217	
1.730000	-669.293216	-671.722857	1.559337	2.136028	
1.731000	-669.293216	-671.727588	1.562373	2.137852	
1.732000	-669.293216	-671.732335	1.565420	2.139690	
1.733000	-669.293216	-671.737098	1.568476	2.141539	
1.734000	-669.293216	-671.741875	1.571542	2.143401	
1.735000	-669.293216	-671.746668	1.574618	2.145276	
1.736000	-669.293216	-671.751474	1.577703	2.147162	
1.737000	-669.293216	-671.756295	1.580797	2.149060	
1.738000	-669.293216	-671.761130	1.583900	2.150969	
1.739000	-669.293216	-671.765979	1.587012	2.152890	
1.740000	-669.293216	-671.770841	1.590133	2.154821	
1.741000	-669.293216	-671.775716	1.593262	2.156763	
1.742000	-669.293216	-671.780605	1.596399	2.158714	
1.743000	-669.293216	-671.785505	1.599544	2.160676	
1.744000	-669.293216	-671.790418	1.602697	2.162647	
1.745000	-669.293216	-671.795343	1.605858	2.164626	
1.746000	-669.293216	-671.800280	1.609026	2.166615	
1.747000	-669.293216	-671.805228	1.612202	2.168612	
1.748000	-669.293216	-671.810187	1.615384	2.170616	
1.749000	-669.293216	-671.815157	1.618574	2.172628	
1.750000	-669.293216	-671.820138	1.621771	2.174646	
1.751000	-669.293216	-671.825129	1.624974	2.176671	
1.752000	-669.293216	-671.830130	1.628184	2.178703	
1.753000	-669.293216	-671.835141	1.631400	2.180739	
1.754000	-669.293216	-671.840162	1.634622	2.182781	
1.755000	-669.293216	-671.845192	1.637851	2.184828	
1.756000	-669.293216	-671.850231	1.641085	2.186878	
1.757000	-669.293216	-671.855279	1.644324	2.188933	
1.758000	-669.293216	-671.860335	1.647569	2.190990	
1.759000	-669.293216	-671.865400	1.650820	2.193051	
1.760000	-669.293216	-671.870472	1.654075	2.195114	
1.761000	-669.293216	-671.875553	1.657336	2.197178	
1.762000	-669.293216	-671.880641	1.660601	2.199244	
1.763000	-669.293216	-671.885736	1.663872	2.201311	
1.764000	-669.293216	-671.890838	1.667146	2.203379	
1.765000	-669.293216	-671.895947	1.670425	2.205446	
1.766000	-669.293216	-671.901063	1.673708	2.207513	
1.767000	-669.293216	-671.906185	1.676996	2.209579	
1.768000	-669.293216	-671.911313	1.680287	2.211644	
1.769000	-669.293216	-671.916447	1.683582	2.213707	
1.770000	-669.293216	-671.921586	1.686880	2.215767	
1.771000	-669.293216	-671.926731	1.690182	2.217825	
1.772000	-669.293216	-671.931881	1.693487	2.219880	
1.773000	-669.293216	-671.937036	1.696795	2.221931	
1.774000	-669.293216	-671.942195	1.700107	2.223979	
1.775000	-669.293216	-671.947359	1.703421	2.226021	
1.776000	-669.293216	-671.952527	1.706738	2.228059	
1.777000	-669.293216	-671.957700	1.710057	2.230092	
1.778000	-669.293216	-671.962876	1.713379	2.232119	
1.779000	-669.293216	-671.968055	1.716704	2.234140	
1.780000	-669.293216	-671.973238	1.720030	2.236155	
1.781000	-669.293216	-671.978424	1.723358	2.238163	
1.782000	-669.293217	-671.983613	1.726689	2.240163	
1.783000	-669.293217	-671.988805	1.730021	2.242156	
1.784000	-669.293217	-671.994000	1.733355	2.244141	
1.785000	-669.293217	-671.999196	1.736690	2.246117	
1.786000	-669.293217	-672.004395	1.740026	2.248085	
1.787000	-669.293217	-672.009596	1.743364	2.250044	
1.788000	-669.293217	-672.014798	1.746703	2.251993	
1.789000	-669.293217	-672.020002	1.750043	2.253933	
1.790000	-669.293217	-672.025208	1.753384	2.255862	
1.791000	-669.293217	-672.030414	1.756725	2.257781	
1.792000	-669.293217	-672.035622	1.760068	2.259689	
1.793000	-669.293217	-672.040830	1.763410	2.261586	
1.794000	-669.293217	-672.046039	1.766753	2.263472	
1.795000	-669.293217	-672.051249	1.770097	2.265345	
1.796000	-669.293217	-672.056458	1.773440	2.267207	
1.797000	-669.293217	-672.061668	1.776784	2.269057	
1.798000	-669.293217	-672.066878	1.780127	2.270893	
1.799000	-669.293217	-672.072087	1.783471	2.272717	
1.800000	-669.293217	-672.077296	1.786814	2.274528	
1.801000	-669.293217	-672.082505	1.790157	2.276325	
1.802000	-669.293217	-672.087712	1.793499	2.278108	
1.803000	-669.293217	-672.092919	1.796841	2.279877	
1.804000	-669.293217	-672.098125	1.800182	2.281632	
1.805000	-669.293217	-672.103329	1.803522	2.283373	
1.806000	-669.293217	-672.108532	1.806861	2.285099	
1.807000	-669.293217	-672.113734	1.810199	2.286810	
1.808000	-669.293217	-672.118933	1.813536	2.288505	
1.809000	-669.293217	-672.124131	1.816872	2.290186	
1.810000	-669.293217	-672.129327	1.820207	2.291850	
1.811000	-669.293217	-672.134521	1.823540	2.293499	
1.812000	-669.293217	-672.139712	1.826872	2.295133	
1.813000	-669.293217	-672.144902	1.830203	2.296750	
1.814000	-669.293217	-672.150088	1.833531	2.298351	
1.815000	-669.293217	-672.155272	1.836858	2.299936	
1.816000	-669.293217	-672.160453	1.840184	2.301504	
1.817000	-669.293217	-672.165631	1.843507	2.303056	
1.818000	-669.293217	-672.170806	1.846828	2.304592	
1.819000	-669.293217	-672.175978	1.850147	2.306111	
1.820000	-669.293217	-672.181146	1.853465	2.307614	
1.821000	-669.293217	-672.186312	1.856779	2.309101	
1.822000	-669.293217	-672.191473	1.860092	2.310571	
1.823000	-669.293217	-672.196631	1.863402	2.312025	
1.824000	-669.293217	-672.201785	1.866710	2.313463	
1.825000	-669.293217	-672.206935	1.870015	2.314886	
1.826000	-669.293217	-672.212081	1.873318	2.316293	
1.827000	-669.293217	-672.217222	1.876618	2.317686	
1.828000	-669.293217	-672.222360	1.879915	2.319064	
1.829000	-669.293217	-672.227493	1.883210	2.320428	
1.830000	-669.293217	-672.232622	1.886501	2.321779	
1.831000	-669.293217	-672.237746	1.889790	2.323118	
1.832000	-669.293217	-672.242866	1.893076	2.324446	
1.833000	-669.293217	-672.247980	1.896358	2.325764	
1.834000	-669.293217	-672.253090	1.899638	2.327074	
1.835000	-669.293217	-672.258195	1.902914	2.328377	
1.836000	-669.293217	-672.263295	1.906187	2.329675	
1.837000	-669.293217	-672.268389	1.909457	2.330971	
1.838000	-669.293217	-672.273479	1.912723	2.332267	
1.839000	-669.293217	-672.278563	1.915986	2.333568	
1.840000	-669.293217	-672.283641	1.919245	2.334876	
1.841000	-669.293217	-672.288714	1.922501	2.336196	
1.842000	-669.293217	-672.293782	1.925753	2.337534	
1.843000	-669.293217	-672.298844	1.929002	2.338895	
1.844000	-669.293217	-672.303900	1.932247	2.340286	
1.845000	-669.293217	-672.308950	1.935488	2.341712	
1.846000	-669.293217	-672.313994	1.938726	2.343183	
1.847000	-669.293217	-672.319032	1.941959	2.344704	
1.848000	-669.293217	-672.324064	1.945189	2.346281	
1.849000	-669.293217	-672.329090	1.948414	2.347921	
1.850000	-669.293217	-672.334110	1.951636	2.349627	
1.851000	-669.293217	-672.339123	1.954854	2.351400	
1.852000	-669.293217	-672.344131	1.958067	2.353240	
1.853000	-669.293217	-672.349131	1.961276	2.355144	
1.854000	-669.293217	-672.354125	1.964482	2.357107	
1.855000	-669.293217	-672.359113	1.967683	2.359124	
1.856000	-669.293217	-672.364093	1.970879	2.361187	
1.857000	-669.293217	-672.369068	1.974072	2.363290	
1.858000	-669.293217	-672.374035	1.977260	2.365425	
1.859000	-669.293217	-672.378995	1.980443	2.367586	
1.860000	-669.293217	-672.383949	1.983622	2.369765	
1.861000	-669.293217	-672.388895	1.986797	2.371959	
1.862000	-669.293217	-672.393835	1.989967	2.374161	
1.863000	-669.293217	-672.398767	1.993133	2.376367	
1.864000	-669.293217	-672.403693	1.996294	2.378574	
1.865000	-669.293217	-672.408611	1.999450	2.380779	
1.866000	-669.293217	-672.413522	2.002602	2.382977	
1.867000	-669.293217	-672.418425	2.005749	2.385168	
1.868000	-669.293217	-672.423321	2.008891	2.387348	
1.869000	-669.293217	-672.428210	2.012029	2.389517	
1.870000	-669.293217	-672.433091	2.015161	2.391671	
1.871000	-669.293217	-672.437964	2.018289	2.393811	
1.872000	-669.293217	-672.442830	2.021412	2.395935	
1.873000	-669.293217	-672.447689	2.024530	2.398041	
1.874000	-669.293217	-672.452539	2.027643	2.400128	
1.875000	-669.293217	-672.457382	2.030751	2.402197	
1.876000	-669.293217	-672.462217	2.033855	2.404246	
1.877000	-669.293217	-672.467044	2.036953	2.406275	
1.878000	-669.293217	-672.471863	2.040045	2.408282	
1.879000	-669.293217	-672.476675	2.043133	2.410268	
1.880000	-669.293217	-672.481478	2.046216	2.412233	
1.881000	-669.293217	-672.486273	2.049293	2.414174	
1.882000	-669.293217	-672.491060	2.052366	2.416094	
1.883000	-669.293217	-672.495839	2.055433	2.417990	
1.884000	-669.293218	-672.500609	2.058494	2.419863	
1.885000	-669.293218	-672.505372	2.061551	2.421713	
1.886000	-669.293218	-672.510126	2.064602	2.423539	
1.887000	-669.293218	-672.514871	2.067648	2.425341	
1.888000	-669.293218	-672.519608	2.070688	2.427120	
1.889000	-669.293218	-672.524337	2.073723	2.428874	
1.890000	-669.293218	-672.529057	2.076752	2.430604	
1.891000	-669.293218	-672.533769	2.079776	2.432311	
1.892000	-669.293218	-672.538472	2.082795	2.433993	
1.893000	-669.293218	-672.543166	2.085807	2.435650	
1.894000	-669.293218	-672.547852	2.088815	2.437284	
1.895000	-669.293218	-672.552529	2.091816	2.438894	
1.896000	-669.293218	-672.557197	2.094812	2.440480	
1.897000	-669.293218	-672.561856	2.097802	2.442041	
1.898000	-669.293218	-672.566506	2.100787	2.443580	
1.899000	-669.293218	-672.571147	2.103766	2.445094	
1.900000	-669.293218	-672.575780	2.106739	2.446586	
1.901000	-669.293218	-672.580403	2.109706	2.448055	
1.902000	-669.293218	-672.585017	2.112667	2.449501	
1.903000	-669.293218	-672.589622	2.115623	2.450925	
1.904000	-669.293218	-672.594218	2.118572	2.452327	
1.905000	-669.293218	-672.598804	2.121516	2.453708	
1.906000	-669.293218	-672.603381	2.124453	2.455069	
1.907000	-669.293218	-672.607949	2.127385	2.456410	
1.908000	-669.293218	-672.612508	2.130310	2.457733	
1.909000	-669.293218	-672.617057	2.133230	2.459038	
1.910000	-669.293218	-672.621596	2.136143	2.460326	
1.911000	-669.293218	-672.626126	2.139051	2.461600	
1.912000	-669.293218	-672.630646	2.141952	2.462860	
1.913000	-669.293218	-672.635157	2.144846	2.464109	
1.914000	-669.293218	-672.639657	2.147735	2.465350	
1.915000	-669.293218	-672.644148	2.150617	2.466583	
1.916000	-669.293218	-672.648630	2.153493	2.467814	
1.917000	-669.293218	-672.653101	2.156363	2.469046	
1.918000	-669.293218	-672.657562	2.159226	2.470283	
1.919000	-669.293218	-672.662014	2.162083	2.471530	
1.920000	-669.293218	-672.666455	2.164934	2.472793	
1.921000	-669.293218	-672.670886	2.167778	2.474078	
1.922000	-669.293218	-672.675308	2.170615	2.475393	
1.923000	-669.293218	-672.679718	2.173446	2.476746	
1.924000	-669.293218	-672.684119	2.176270	2.478144	
1.925000	-669.293218	-672.688509	2.179088	2.479595	
1.926000	-669.293218	-672.692889	2.181899	2.481107	
1.927000	-669.293218	-672.697259	2.184703	2.482685	
1.928000	-669.293218	-672.701618	2.187501	2.484332	
1.929000	-669.293218	-672.705966	2.190292	2.486051	
1.930000	-669.293218	-672.710304	2.193076	2.487838	
1.931000	-669.293218	-672.714631	2.195853	2.489691	
1.932000	-669.293218	-672.718948	2.198623	2.491603	
1.933000	-669.293218	-672.723253	2.201387	2.493568	
1.934000	-669.293218	-672.727548	2.204143	2.495577	
1.935000	-669.293218	-672.731832	2.206892	2.497623	
1.936000	-669.293218	-672.736105	2.209635	2.499699	
1.937000	-669.293218	-672.740367	2.212370	2.501796	
1.938000	-669.293218	-672.744618	2.215098	2.503909	
1.939000	-669.293218	-672.748858	2.217820	2.506032	
1.940000	-669.293218	-672.753087	2.220533	2.508160	
1.941000	-669.293218	-672.757304	2.223240	2.510290	
1.942000	-669.293218	-672.761510	2.225940	2.512416	
1.943000	-669.293218	-672.765705	2.228632	2.514537	
1.944000	-669.293218	-672.769888	2.231317	2.516649	
1.945000	-669.293218	-672.774060	2.233994	2.518751	
1.946000	-669.293218	-672.778221	2.236664	2.520840	
1.947000	-669.293218	-672.782369	2.239327	2.522914	
1.948000	-669.293218	-672.786506	2.241982	2.524973	
1.949000	-669.293218	-672.790632	2.244630	2.527014	
1.950000	-669.293218	-672.794746	2.247270	2.529038	
1.951000	-669.293218	-672.798848	2.249903	2.531042	
1.952000	-669.293218	-672.802938	2.252528	2.533026	
1.953000	-669.293218	-672.807016	2.255145	2.534990	
1.954000	-669.293218	-672.811082	2.257755	2.536933	
1.955000	-669.293218	-672.815136	2.260357	2.538853	
1.956000	-669.293218	-672.819178	2.262951	2.540752	
1.957000	-669.293218	-672.823208	2.265537	2.542628	
1.958000	-669.293218	-672.827226	2.268116	2.544481	
1.959000	-669.293218	-672.831231	2.270686	2.546310	
1.960000	-669.293218	-672.835224	2.273249	2.548116	
1.961000	-669.293218	-672.839205	2.275804	2.549898	
1.962000	-669.293218	-672.843174	2.278351	2.551656	
1.963000	-669.293218	-672.847130	2.280890	2.553390	
1.964000	-669.293218	-672.851073	2.283421	2.555099	
1.965000	-669.293218	-672.855004	2.285944	2.556783	
1.966000	-669.293218	-672.858923	2.288459	2.558443	
1.967000	-669.293218	-672.862829	2.290965	2.560077	
1.968000	-669.293218	-672.866722	2.293464	2.561687	
1.969000	-669.293218	-672.870602	2.295955	2.563272	
1.970000	-669.293218	-672.874470	2.298437	2.564831	
1.971000	-669.293218	-672.878325	2.300911	2.566365	
1.972000	-669.293218	-672.882167	2.303377	2.567874	
1.973000	-669.293218	-672.885996	2.305834	2.569358	
1.974000	-669.293218	-672.889812	2.308283	2.570816	
1.975000	-669.293218	-672.893616	2.310724	2.572248	
1.976000	-669.293218	-672.897406	2.313157	2.573655	
1.977000	-669.293218	-672.901183	2.315581	2.575037	
1.978000	-669.293218	-672.904947	2.317997	2.576393	
1.979000	-669.293218	-672.908699	2.320405	2.577723	
1.980000	-669.293218	-672.912437	2.322804	2.579028	
1.981000	-669.293218	-672.916162	2.325194	2.580308	
1.982000	-669.293218	-672.919873	2.327577	2.581561	
1.983000	-669.293218	-672.923572	2.329950	2.582790	
1.984000	-669.293218	-672.927257	2.332316	2.583992	
1.985000	-669.293218	-672.930929	2.334672	2.585170	
1.986000	-669.293218	-672.934588	2.337021	2.586321	
