TIME [ps]	E_TOT [kJ/mol]	E_POT [kJ/mol]	TEMP. [K]	PRES. [kJ/mol/nm^3]
1.483000	-654.650527	-663.855864	5.907958	4.225294	
1.484000	-654.650527	-663.854004	5.906764	4.223921	
1.485000	-654.650527	-663.852176	5.905591	4.222551	
1.486000	-654.650527	-663.850380	5.904439	4.221182	
1.487000	-654.650527	-663.848616	5.903306	4.219817	
1.488000	-654.650527	-663.846883	5.902194	4.218456	
1.489000	-654.650527	-663.845181	5.901102	4.217101	
1.490000	-654.650527	-663.843512	5.900030	4.215752	
1.491000	-654.650527	-663.841873	5.898979	4.214410	
1.492000	-654.650527	-663.840267	5.897948	4.213075	
1.493000	-654.650527	-663.838692	5.896937	4.211749	
1.494000	-654.650527	-663.837149	5.895947	4.210431	
1.495000	-654.650527	-663.835638	5.894977	4.209122	
1.496000	-654.650527	-663.834160	5.894028	4.207822	
1.497000	-654.650527	-663.832714	5.893100	4.206531	
1.498000	-654.650527	-663.831300	5.892193	4.205250	
1.499000	-654.650527	-663.829920	5.891307	4.203978	
1.500000	-654.650527	-663.828573	5.890443	4.202717	
1.501000	-654.650527	-663.827259	5.889600	4.201466	
1.502000	-654.650527	-663.825980	5.888779	4.200225	
1.503000	-654.650527	-663.824734	5.887979	4.198996	
1.504000	-654.650526	-663.823524	5.887203	4.197779	
1.505000	-654.650526	-663.822349	5.886448	4.196574	
1.506000	-654.650526	-663.821209	5.885717	4.195384	
1.507000	-654.650526	-663.820106	5.885009	4.194208	
1.508000	-654.650526	-663.819040	5.884325	4.193049	
1.509000	-654.650526	-663.818010	5.883664	4.191907	
1.510000	-654.650526	-663.817019	5.883028	4.190784	
1.511000	-654.650526	-663.816066	5.882417	4.189681	
1.512000	-654.650526	-663.815153	5.881830	4.188601	
1.513000	-654.650526	-663.814279	5.881270	4.187545	
1.514000	-654.650526	-663.813446	5.880735	4.186515	
1.515000	-654.650526	-663.812654	5.880227	4.185514	
1.516000	-654.650526	-663.811905	5.879746	4.184544	
1.517000	-654.650526	-663.811198	5.879292	4.183607	
1.518000	-654.650526	-663.810535	5.878866	4.182707	
1.519000	-654.650526	-663.809916	5.878469	4.181848	
1.520000	-654.650526	-663.809342	5.878101	4.181032	
1.521000	-654.650526	-663.808815	5.877763	4.180263	
1.522000	-654.650526	-663.808335	5.877455	4.179545	
1.523000	-654.650526	-663.807903	5.877178	4.178882	
1.524000	-654.650526	-663.807520	5.876932	4.178274	
1.525000	-654.650525	-663.807187	5.876718	4.177725	
1.526000	-654.650525	-663.806904	5.876537	4.177234	
1.527000	-654.650525	-663.806674	5.876389	4.176800	
1.528000	-654.650525	-663.806497	5.876275	4.176422	
1.529000	-654.650525	-663.806373	5.876196	4.176095	
1.530000	-654.650525	-663.806305	5.876152	4.175816	
1.531000	-654.650525	-663.806293	5.876145	4.175581	
1.532000	-654.650525	-663.806338	5.876173	4.175387	
1.533000	-654.650525	-663.806441	5.876240	4.175230	
1.534000	-654.650525	-663.806604	5.876344	4.175107	
1.535000	-654.650525	-663.806827	5.876488	4.175015	
1.536000	-654.650525	-663.807112	5.876671	4.174951	
1.537000	-654.650525	-663.807460	5.876894	4.174913	
1.538000	-654.650525	-663.807872	5.877158	4.174901	
1.539000	-654.650524	-663.808349	5.877464	4.174911	
1.540000	-654.650524	-663.808892	5.877813	4.174943	
1.541000	-654.650524	-663.809503	5.878205	4.174996	
1.542000	-654.650524	-663.810183	5.878642	4.175069	
1.543000	-654.650524	-663.810932	5.879123	4.175162	
1.544000	-654.650524	-663.811753	5.879650	4.175273	
1.545000	-654.650524	-663.812646	5.880223	4.175403	
1.546000	-654.650524	-663.813613	5.880843	4.175551	
1.547000	-654.650524	-663.814654	5.881512	4.175718	
1.548000	-654.650524	-663.815772	5.882229	4.175904	
1.549000	-654.650524	-663.816966	5.882996	4.176108	
1.550000	-654.650524	-663.818239	5.883813	4.176331	
1.551000	-654.650523	-663.819592	5.884681	4.176574	
1.552000	-654.650523	-663.821025	5.885601	4.176837	
1.553000	-654.650523	-663.822540	5.886573	4.177122	
1.554000	-654.650523	-663.824138	5.887599	4.177427	
1.555000	-654.650523	-663.825821	5.888679	4.177756	
1.556000	-654.650523	-663.827589	5.889814	4.178108	
1.557000	-654.650523	-663.829444	5.891004	4.178485	
1.558000	-654.650523	-663.831387	5.892251	4.178888	
1.559000	-654.650523	-663.833418	5.893555	4.179319	
1.560000	-654.650523	-663.835540	5.894917	4.179778	
1.561000	-654.650523	-663.837753	5.896337	4.180267	
1.562000	-654.650523	-663.840058	5.897816	4.180788	
1.563000	-654.650523	-663.842456	5.899356	4.181341	
1.564000	-654.650523	-663.844949	5.900955	4.181928	
1.565000	-654.650522	-663.847537	5.902616	4.182549	
1.566000	-654.650522	-663.850221	5.904339	4.183205	
1.567000	-654.650522	-663.853003	5.906125	4.183897	
1.568000	-654.650522	-663.855884	5.907974	4.184626	
1.569000	-654.650522	-663.858863	5.909886	4.185390	
1.570000	-654.650522	-663.861943	5.911863	4.186192	
1.571000	-654.650522	-663.865125	5.913904	4.187029	
1.572000	-654.650522	-663.868408	5.916012	4.187903	
1.573000	-654.650522	-663.871794	5.918185	4.188813	
1.574000	-654.650522	-663.875284	5.920425	4.189758	
1.575000	-654.650522	-663.878879	5.922732	4.190739	
1.576000	-654.650522	-663.882578	5.925106	4.191755	
1.577000	-654.650522	-663.886384	5.927549	4.192806	
1.578000	-654.650522	-663.890297	5.930060	4.193893	
1.579000	-654.650522	-663.894317	5.932640	4.195017	
1.580000	-654.650522	-663.898445	5.935290	4.196178	
1.581000	-654.650522	-663.902682	5.938009	4.197380	
1.582000	-654.650522	-663.907027	5.940798	4.198626	
1.583000	-654.650522	-663.911483	5.943658	4.199921	
1.584000	-654.650522	-663.916049	5.946588	4.201271	
1.585000	-654.650521	-663.920725	5.949589	4.202683	
1.586000	-654.650521	-663.925513	5.952662	4.204164	
1.587000	-654.650521	-663.930412	5.955806	4.205718	
1.588000	-654.650521	-663.935422	5.959022	4.207343	
1.589000	-654.650521	-663.940545	5.962310	4.209036	
1.590000	-654.650521	-663.945780	5.965669	4.210790	
1.591000	-654.650521	-663.951127	5.969101	4.212596	
1.592000	-654.650521	-663.956587	5.972606	4.214449	
1.593000	-654.650521	-663.962160	5.976182	4.216343	
1.594000	-654.650521	-663.967846	5.979831	4.218273	
1.595000	-654.650521	-663.973644	5.983553	4.220237	
1.596000	-654.650521	-663.979555	5.987346	4.222232	
1.597000	-654.650521	-663.985579	5.991212	4.224259	
1.598000	-654.650521	-663.991715	5.995151	4.226315	
1.599000	-654.650521	-663.997964	5.999161	4.228400	
1.600000	-654.650521	-664.004325	6.003243	4.230513	
1.601000	-654.650521	-664.010797	6.007397	4.232656	
1.602000	-654.650521	-664.017382	6.011623	4.234827	
1.603000	-654.650521	-664.024077	6.015920	4.237027	
1.604000	-654.650522	-664.030883	6.020288	4.239255	
1.605000	-654.650522	-664.037799	6.024727	4.241512	
1.606000	-654.650522	-664.044825	6.029236	4.243797	
1.607000	-654.650522	-664.051960	6.033815	4.246111	
1.608000	-654.650522	-664.059203	6.038464	4.248453	
1.609000	-654.650522	-664.066554	6.043181	4.250824	
1.610000	-654.650522	-664.074011	6.047968	4.253222	
1.611000	-654.650522	-664.081575	6.052822	4.255647	
1.612000	-654.650522	-664.089244	6.057744	4.258100	
1.613000	-654.650522	-664.097018	6.062733	4.260579	
1.614000	-654.650522	-664.104894	6.067788	4.263084	
1.615000	-654.650522	-664.112873	6.072909	4.265615	
1.616000	-654.650522	-664.120953	6.078095	4.268171	
1.617000	-654.650522	-664.129133	6.083345	4.270751	
1.618000	-654.650522	-664.137412	6.088658	4.273355	
1.619000	-654.650522	-664.145789	6.094034	4.275981	
1.620000	-654.650522	-664.154261	6.099471	4.278630	
1.621000	-654.650523	-664.162829	6.104970	4.281300	
1.622000	-654.650523	-664.171490	6.110528	4.283991	
1.623000	-654.650523	-664.180242	6.116146	4.286702	
1.624000	-654.650523	-664.189085	6.121821	4.289432	
1.625000	-654.650523	-664.198017	6.127553	4.292179	
1.626000	-654.650523	-664.207036	6.133341	4.294944	
1.627000	-654.650523	-664.216140	6.139184	4.297726	
1.628000	-654.650523	-664.225327	6.145081	4.300523	
1.629000	-654.650523	-664.234596	6.151030	4.303334	
1.630000	-654.650524	-664.243946	6.157030	4.306159	
1.631000	-654.650524	-664.253373	6.163080	4.308997	
1.632000	-654.650524	-664.262875	6.169179	4.311846	
1.633000	-654.650524	-664.272452	6.175325	4.314706	
1.634000	-654.650524	-664.282101	6.181517	4.317575	
1.635000	-654.650524	-664.291819	6.187754	4.320454	
1.636000	-654.650524	-664.301604	6.194034	4.323340	
1.637000	-654.650525	-664.311455	6.200356	4.326232	
1.638000	-654.650525	-664.321368	6.206718	4.329130	
1.639000	-654.650525	-664.331341	6.213119	4.332033	
1.640000	-654.650525	-664.341373	6.219558	4.334940	
1.641000	-654.650525	-664.351460	6.226031	4.337849	
1.642000	-654.650525	-664.361601	6.232539	4.340760	
1.643000	-654.650525	-664.371791	6.239080	4.343671	
1.644000	-654.650526	-664.382030	6.245651	4.346582	
1.645000	-654.650526	-664.392314	6.252251	4.349491	
1.646000	-654.650526	-664.402640	6.258878	4.352399	
1.647000	-654.650526	-664.413006	6.265531	4.355303	
1.648000	-654.650526	-664.423409	6.272207	4.358202	
1.649000	-654.650527	-664.433847	6.278906	4.361097	
1.650000	-654.650527	-664.444315	6.285624	4.363985	
1.651000	-654.650527	-664.454812	6.292361	4.366866	
1.652000	-654.650527	-664.465335	6.299114	4.369740	
1.653000	-654.650527	-664.475880	6.305882	4.372605	
1.654000	-654.650528	-664.486444	6.312662	4.375460	
1.655000	-654.650528	-664.497025	6.319453	4.378305	
1.656000	-654.650528	-664.507619	6.326252	4.381138	
1.657000	-654.650528	-664.518223	6.333057	4.383960	
1.658000	-654.650528	-664.528835	6.339868	4.386768	
1.659000	-654.650529	-664.539450	6.346680	4.389564	
1.660000	-654.650529	-664.550066	6.353493	4.392345	
1.661000	-654.650529	-664.560679	6.360305	4.395112	
1.662000	-654.650529	-664.571287	6.367113	4.397863	
1.663000	-654.650529	-664.581885	6.373915	4.400598	
1.664000	-654.650530	-664.592471	6.380709	4.403316	
1.665000	-654.650530	-664.603041	6.387492	4.406018	
1.666000	-654.650530	-664.613593	6.394264	4.408702	
1.667000	-654.650530	-664.624121	6.401021	4.411368	
1.668000	-654.650531	-664.634625	6.407762	4.414016	
1.669000	-654.650531	-664.645098	6.414484	4.416645	
1.670000	-654.650531	-664.655540	6.421185	4.419256	
1.671000	-654.650531	-664.665945	6.427863	4.421847	
1.672000	-654.650531	-664.676311	6.434515	4.424419	
1.673000	-654.650532	-664.686634	6.441141	4.426972	
1.674000	-654.650532	-664.696911	6.447736	4.429506	
1.675000	-654.650532	-664.707138	6.454300	4.432020	
1.676000	-654.650532	-664.717312	6.460829	4.434514	
1.677000	-654.650533	-664.727429	6.467322	4.436990	
1.678000	-654.650533	-664.737486	6.473777	4.439447	
1.679000	-654.650533	-664.747480	6.480191	4.441885	
1.680000	-654.650533	-664.757408	6.486562	4.444304	
1.681000	-654.650533	-664.767265	6.492888	4.446705	
1.682000	-654.650534	-664.777048	6.499167	4.449089	
1.683000	-654.650534	-664.786754	6.505396	4.451455	
1.684000	-654.650534	-664.796380	6.511574	4.453804	
1.685000	-654.650534	-664.805922	6.517698	4.456136	
1.686000	-654.650535	-664.815377	6.523766	4.458452	
1.687000	-654.650535	-664.824742	6.529776	4.460752	
1.688000	-654.650535	-664.834013	6.535726	4.463037	
1.689000	-654.650535	-664.843187	6.541614	4.465305	
1.690000	-654.650536	-664.852261	6.547437	4.467558	
1.691000	-654.650536	-664.861232	6.553194	4.469795	
1.692000	-654.650536	-664.870096	6.558883	4.472015	
1.693000	-654.650536	-664.878850	6.564502	4.474220	
1.694000	-654.650536	-664.887491	6.570047	4.476407	
1.695000	-654.650537	-664.896017	6.575519	4.478578	
1.696000	-654.650537	-664.904424	6.580914	4.480729	
1.697000	-654.650537	-664.912708	6.586231	4.482862	
1.698000	-654.650537	-664.920868	6.591468	4.484975	
1.699000	-654.650537	-664.928900	6.596622	4.487067	
1.700000	-654.650538	-664.936801	6.601693	4.489137	
1.701000	-654.650538	-664.944569	6.606679	4.491184	
1.702000	-654.650538	-664.952200	6.611576	4.493206	
1.703000	-654.650538	-664.959693	6.616385	4.495201	
1.704000	-654.650538	-664.967044	6.621103	4.497170	
1.705000	-654.650538	-664.974251	6.625728	4.499109	
1.706000	-654.650539	-664.981311	6.630259	4.501019	
1.707000	-654.650539	-664.988222	6.634694	4.502896	
1.708000	-654.650539	-664.994981	6.639032	4.504739	
1.709000	-654.650539	-665.001587	6.643272	4.506548	
1.710000	-654.650539	-665.008036	6.647411	4.508319	
1.711000	-654.650539	-665.014327	6.651448	4.510053	
1.712000	-654.650540	-665.020457	6.655382	4.511746	
1.713000	-654.650540	-665.026424	6.659212	4.513398	
1.714000	-654.650540	-665.032227	6.662936	4.515006	
1.715000	-654.650540	-665.037863	6.666553	4.516570	
1.716000	-654.650540	-665.043331	6.670062	4.518088	
1.717000	-654.650540	-665.048629	6.673462	4.519559	
1.718000	-654.650540	-665.053754	6.676752	4.520981	
1.719000	-654.650541	-665.058707	6.679930	4.522352	
1.720000	-654.650541	-665.063484	6.682996	4.523673	
1.721000	-654.650541	-665.068085	6.685949	4.524941	
1.722000	-654.650541	-665.072508	6.688787	4.526156	
1.723000	-654.650541	-665.076751	6.691511	4.527317	
1.724000	-654.650541	-665.080815	6.694119	4.528422	
1.725000	-654.650541	-665.084697	6.696611	4.529471	
1.726000	-654.650541	-665.088398	6.698985	4.530463	
1.727000	-654.650541	-665.091914	6.701242	4.531397	
1.728000	-654.650541	-665.095247	6.703381	4.532273	
1.729000	-654.650541	-665.098395	6.705402	4.533090	
1.730000	-654.650541	-665.101358	6.707303	4.533848	
1.731000	-654.650542	-665.104135	6.709085	4.534545	
1.732000	-654.650542	-665.106725	6.710748	4.535182	
1.733000	-654.650542	-665.109129	6.712290	4.535758	
1.734000	-654.650542	-665.111346	6.713713	4.536272	
1.735000	-654.650542	-665.113376	6.715016	4.536725	
1.736000	-654.650542	-665.115219	6.716199	4.537116	
1.737000	-654.650542	-665.116876	6.717262	4.537445	
1.738000	-654.650542	-665.118345	6.718205	4.537712	
1.739000	-654.650542	-665.119628	6.719029	4.537917	
1.740000	-654.650542	-665.120725	6.719733	4.538059	
1.741000	-654.650542	-665.121637	6.720318	4.538138	
1.742000	-654.650542	-665.122363	6.720784	4.538155	
1.743000	-654.650542	-665.122906	6.721132	4.538109	
1.744000	-654.650542	-665.123265	6.721363	4.538000	
1.745000	-654.650542	-665.123441	6.721476	4.537828	
1.746000	-654.650542	-665.123436	6.721473	4.537594	
1.747000	-654.650541	-665.123251	6.721354	4.537298	
1.748000	-654.650541	-665.122887	6.721120	4.536939	
1.749000	-654.650541	-665.122345	6.720772	4.536517	
1.750000	-654.650541	-665.121626	6.720311	4.536034	
1.751000	-654.650541	-665.120733	6.719738	4.535488	
1.752000	-654.650541	-665.119667	6.719054	4.534881	
1.753000	-654.650541	-665.118430	6.718260	4.534212	
1.754000	-654.650541	-665.117023	6.717357	4.533482	
1.755000	-654.650541	-665.115449	6.716347	4.532691	
1.756000	-654.650541	-665.113710	6.715231	4.531839	
1.757000	-654.650541	-665.111807	6.714010	4.530927	
1.758000	-654.650540	-665.109744	6.712686	4.529954	
1.759000	-654.650540	-665.107522	6.711260	4.528922	
1.760000	-654.650540	-665.105144	6.709734	4.527830	
1.761000	-654.650540	-665.102613	6.708109	4.526679	
1.762000	-654.650540	-665.099931	6.706388	4.525470	
1.763000	-654.650540	-665.097102	6.704573	4.524203	
1.764000	-654.650540	-665.094127	6.702664	4.522878	
1.765000	-654.650539	-665.091011	6.700664	4.521496	
1.766000	-654.650539	-665.087756	6.698575	4.520057	
1.767000	-654.650539	-665.084365	6.696399	4.518562	
1.768000	-654.650539	-665.080842	6.694138	4.517012	
1.769000	-654.650539	-665.077190	6.691794	4.515407	
1.770000	-654.650538	-665.073412	6.689370	4.513748	
1.771000	-654.650538	-665.069513	6.686867	4.512036	
1.772000	-654.650538	-665.065495	6.684288	4.510270	
1.773000	-654.650538	-665.061363	6.681636	4.508453	
1.774000	-654.650538	-665.057120	6.678913	4.506584	
1.775000	-654.650537	-665.052770	6.676122	4.504665	
1.776000	-654.650537	-665.048317	6.673264	4.502696	
1.777000	-654.650537	-665.043765	6.670343	4.500678	
1.778000	-654.650537	-665.039119	6.667361	4.498612	
1.779000	-654.650536	-665.034383	6.664322	4.496500	
1.780000	-654.650536	-665.029560	6.661227	4.494340	
1.781000	-654.650536	-665.024655	6.658079	4.492136	
1.782000	-654.650536	-665.019674	6.654882	4.489888	
1.783000	-654.650535	-665.014619	6.651638	4.487596	
1.784000	-654.650535	-665.009496	6.648350	4.485263	
1.785000	-654.650535	-665.004310	6.645022	4.482888	
1.786000	-654.650535	-664.999064	6.641656	4.480474	
1.787000	-654.650534	-664.993764	6.638254	4.478021	
1.788000	-654.650534	-664.988415	6.634822	4.475531	
1.789000	-654.650534	-664.983022	6.631360	4.473005	
1.790000	-654.650533	-664.977588	6.627873	4.470444	
1.791000	-654.650533	-664.972120	6.624364	4.467851	
1.792000	-654.650533	-664.966623	6.620836	4.465225	
1.793000	-654.650533	-664.961100	6.617292	4.462570	
1.794000	-654.650532	-664.955558	6.613735	4.459887	
1.795000	-654.650532	-664.950002	6.610169	4.457178	
1.796000	-654.650532	-664.944436	6.606597	4.454444	
1.797000	-654.650531	-664.938866	6.603023	4.451687	
1.798000	-654.650531	-664.933297	6.599449	4.448911	
1.799000	-654.650531	-664.927734	6.595879	4.446117	
1.800000	-654.650530	-664.922183	6.592316	4.443308	
1.801000	-654.650530	-664.916649	6.588764	4.440487	
1.802000	-654.650530	-664.911136	6.585227	4.437657	
1.803000	-654.650530	-664.905651	6.581707	4.434822	
1.804000	-654.650529	-664.900199	6.578208	4.431986	
1.805000	-654.650529	-664.894785	6.574733	4.429153	
1.806000	-654.650529	-664.889413	6.571286	4.426328	
1.807000	-654.650528	-664.884091	6.567870	4.423517	
1.808000	-654.650528	-664.878822	6.564489	4.420727	
1.809000	-654.650528	-664.873612	6.561145	4.417964	
1.810000	-654.650527	-664.868467	6.557843	4.415239	
1.811000	-654.650527	-664.863392	6.554586	4.412558	
1.812000	-654.650527	-664.858391	6.551377	4.409931	
1.813000	-654.650526	-664.853471	6.548219	4.407367	
1.814000	-654.650526	-664.848636	6.545116	4.404872	
1.815000	-654.650526	-664.843891	6.542072	4.402454	
1.816000	-654.650526	-664.839242	6.539088	4.400114	
1.817000	-654.650525	-664.834694	6.536169	4.397854	
1.818000	-654.650525	-664.830252	6.533319	4.395672	
1.819000	-654.650525	-664.825921	6.530539	4.393565	
1.820000	-654.650524	-664.821706	6.527834	4.391532	
1.821000	-654.650524	-664.817611	6.525206	4.389568	
1.822000	-654.650524	-664.813642	6.522659	4.387671	
1.823000	-654.650524	-664.809804	6.520196	4.385840	
1.824000	-654.650523	-664.806101	6.517819	4.384073	
1.825000	-654.650523	-664.802538	6.515533	4.382371	
1.826000	-654.650523	-664.799119	6.513339	4.380732	
1.827000	-654.650523	-664.795850	6.511241	4.379159	
1.828000	-654.650522	-664.792734	6.509241	4.377650	
1.829000	-654.650522	-664.789777	6.507343	4.376209	
1.830000	-654.650522	-664.786981	6.505550	4.374834	
1.831000	-654.650522	-664.784353	6.503863	4.373529	
1.832000	-654.650521	-664.781896	6.502286	4.372292	
1.833000	-654.650521	-664.779613	6.500821	4.371127	
1.834000	-654.650521	-664.777509	6.499471	4.370033	
1.835000	-654.650521	-664.775589	6.498239	4.369012	
1.836000	-654.650520	-664.773854	6.497126	4.368064	
1.837000	-654.650520	-664.772311	6.496135	4.367190	
1.838000	-654.650520	-664.770961	6.495269	4.366390	
1.839000	-654.650520	-664.769809	6.494530	4.365665	
1.840000	-654.650520	-664.768857	6.493919	4.365015	
1.841000	-654.650519	-664.768110	6.493440	4.364439	
1.842000	-654.650519	-664.767570	6.493093	4.363939	
1.843000	-654.650519	-664.767240	6.492882	4.363513	
1.844000	-654.650519	-664.767124	6.492807	4.363162	
1.845000	-654.650519	-664.767223	6.492871	4.362886	
1.846000	-654.650519	-664.767541	6.493075	4.362684	
1.847000	-654.650519	-664.768081	6.493422	4.362556	
1.848000	-654.650518	-664.768844	6.493911	4.362501	
1.849000	-654.650518	-664.769833	6.494546	4.362520	
1.850000	-654.650518	-664.771051	6.495328	4.362613	
1.851000	-654.650518	-664.772498	6.496257	4.362778	
1.852000	-654.650518	-664.774178	6.497335	4.363016	
1.853000	-654.650518	-664.776091	6.498563	4.363328	
1.854000	-654.650518	-664.778240	6.499942	4.363711	
1.855000	-654.650518	-664.780626	6.501473	4.364168	
1.856000	-654.650518	-664.783249	6.503157	4.364697	
1.857000	-654.650518	-664.786112	6.504995	4.365299	
1.858000	-654.650518	-664.789216	6.506986	4.365973	
1.859000	-654.650518	-664.792561	6.509133	4.366721	
1.860000	-654.650518	-664.796147	6.511435	4.367541	
1.861000	-654.650518	-664.799977	6.513893	4.368434	
1.862000	-654.650518	-664.804049	6.516506	4.369399	
1.863000	-654.650518	-664.808364	6.519276	4.370438	
1.864000	-654.650518	-664.812923	6.522201	4.371550	
1.865000	-654.650518	-664.817725	6.525283	4.372736	
1.866000	-654.650518	-664.822770	6.528522	4.373995	
1.867000	-654.650518	-664.828059	6.531915	4.375329	
1.868000	-654.650518	-664.833589	6.535465	4.376737	
1.869000	-654.650518	-664.839361	6.539169	4.378221	
1.870000	-654.650518	-664.845374	6.543028	4.379780	
1.871000	-654.650518	-664.851627	6.547041	4.381417	
1.872000	-654.650518	-664.858118	6.551207	4.383132	
1.873000	-654.650519	-664.864847	6.555526	4.384926	
1.874000	-654.650519	-664.871812	6.559996	4.386801	
1.875000	-654.650519	-664.879011	6.564616	4.388759	
1.876000	-654.650519	-664.886443	6.569386	4.390801	
1.877000	-654.650519	-664.894106	6.574304	4.392928	
1.878000	-654.650519	-664.901998	6.579369	4.395142	
1.879000	-654.650519	-664.910116	6.584579	4.397444	
1.880000	-654.650520	-664.918459	6.589933	4.399836	
1.881000	-654.650520	-664.927023	6.595429	4.402317	
1.882000	-654.650520	-664.935806	6.601066	4.404888	
1.883000	-654.650520	-664.944805	6.606842	4.407549	
1.884000	-654.650520	-664.954018	6.612754	4.410297	
1.885000	-654.650521	-664.963441	6.618802	4.413130	
1.886000	-654.650521	-664.973071	6.624982	4.416047	
1.887000	-654.650521	-664.982904	6.631293	4.419044	
1.888000	-654.650521	-664.992938	6.637732	4.422118	
1.889000	-654.650522	-665.003168	6.644298	4.425265	
1.890000	-654.650522	-665.013591	6.650987	4.428481	
1.891000	-654.650522	-665.024202	6.657797	4.431762	
1.892000	-654.650523	-665.034999	6.664726	4.435104	
1.893000	-654.650523	-665.045975	6.671771	4.438505	
1.894000	-654.650523	-665.057128	6.678928	4.441958	
1.895000	-654.650523	-665.068453	6.686196	4.445462	
1.896000	-654.650524	-665.079945	6.693572	4.449013	
1.897000	-654.650524	-665.091600	6.701052	4.452606	
1.898000	-654.650524	-665.103413	6.708633	4.456239	
1.899000	-654.650525	-665.115378	6.716312	4.459908	
1.900000	-654.650525	-665.127492	6.724086	4.463612	
1.901000	-654.650526	-665.139748	6.731952	4.467345	
1.902000	-654.650526	-665.152142	6.739906	4.471107	
1.903000	-654.650526	-665.164669	6.747945	4.474894	
1.904000	-654.650527	-665.177322	6.756066	4.478704	
1.905000	-654.650527	-665.190097	6.764265	4.482535	
1.906000	-654.650527	-665.202988	6.772538	4.486384	
1.907000	-654.650528	-665.215990	6.780882	4.490251	
1.908000	-654.650528	-665.229095	6.789293	4.494132	
1.909000	-654.650529	-665.242300	6.797767	4.498027	
1.910000	-654.650529	-665.255598	6.806302	4.501934	
1.911000	-654.650529	-665.268982	6.814891	4.505851	
1.912000	-654.650530	-665.282447	6.823533	4.509779	
1.913000	-654.650530	-665.295988	6.832223	4.513715	
1.914000	-654.650531	-665.309597	6.840957	4.517658	
1.915000	-654.650531	-665.323268	6.849731	4.521609	
1.916000	-654.650532	-665.336996	6.858541	4.525567	
1.917000	-654.650532	-665.350774	6.867384	4.529530	
1.918000	-654.650532	-665.364596	6.876254	4.533498	
1.919000	-654.650533	-665.378455	6.885148	4.537472	
1.920000	-654.650533	-665.392345	6.894063	4.541449	
1.921000	-654.650534	-665.406260	6.902993	4.545432	
1.922000	-654.650534	-665.420193	6.911935	4.549418	
1.923000	-654.650535	-665.434138	6.920884	4.553407	
1.924000	-654.650535	-665.448088	6.929837	4.557399	
1.925000	-654.650536	-665.462037	6.938790	4.561394	
1.926000	-654.650536	-665.475979	6.947737	4.565391	
1.927000	-654.650536	-665.489906	6.956675	4.569388	
1.928000	-654.650537	-665.503814	6.965601	4.573386	
1.929000	-654.650537	-665.517694	6.974509	4.577384	
1.930000	-654.650538	-665.531541	6.983396	4.581379	
1.931000	-654.650538	-665.545349	6.992257	4.585372	
1.932000	-654.650539	-665.559110	7.001089	4.589361	
1.933000	-654.650539	-665.572820	7.009887	4.593344	
1.934000	-654.650540	-665.586470	7.018648	4.597319	
1.935000	-654.650540	-665.600056	7.027367	4.601286	
1.936000	-654.650540	-665.613570	7.036040	4.605242	
1.937000	-654.650541	-665.627008	7.044664	4.609186	
1.938000	-654.650541	-665.640361	7.053234	4.613115	
1.939000	-654.650542	-665.653626	7.061747	4.617027	
1.940000	-654.650542	-665.666795	7.070198	4.620921	
1.941000	-654.650542	-665.679862	7.078585	4.624794	
1.942000	-654.650543	-665.692823	7.086903	4.628644	
1.943000	-654.650543	-665.705670	7.095148	4.632469	
1.944000	-654.650544	-665.718399	7.103317	4.636267	
1.945000	-654.650544	-665.731003	7.111406	4.640035	
1.946000	-654.650544	-665.743478	7.119412	4.643771	
1.947000	-654.650545	-665.755817	7.127331	4.647472	
1.948000	-654.650545	-665.768016	7.135160	4.651138	
1.949000	-654.650546	-665.780069	7.142895	4.654765	
1.950000	-654.650546	-665.791971	7.150534	4.658351	
1.951000	-654.650546	-665.803717	7.158072	4.661895	
1.952000	-654.650547	-665.815302	7.165507	4.665394	
1.953000	-654.650547	-665.826722	7.172836	4.668846	
1.954000	-654.650547	-665.837971	7.180055	4.672250	
1.955000	-654.650548	-665.849045	7.187163	4.675604	
1.956000	-654.650548	-665.859940	7.194155	4.678906	
1.957000	-654.650548	-665.870652	7.201029	4.682155	
1.958000	-654.650548	-665.881175	7.207783	4.685348	
1.959000	-654.650549	-665.891507	7.214414	4.688486	
1.960000	-654.650549	-665.901643	7.220919	4.691566	
1.961000	-654.650549	-665.911580	7.227296	4.694587	
1.962000	-654.650550	-665.921314	7.233543	4.697548	
1.963000	-654.650550	-665.930842	7.239658	4.700449	
1.964000	-654.650550	-665.940160	7.245638	4.703288	
1.965000	-654.650550	-665.949265	7.251481	4.706065	
1.966000	-654.650550	-665.958154	7.257186	4.708779	
1.967000	-654.650551	-665.966825	7.262751	4.711430	
1.968000	-654.650551	-665.975274	7.268174	4.714017	
1.969000	-654.650551	-665.983500	7.273453	4.716540	
1.970000	-654.650551	-665.991499	7.278587	4.718998	
1.971000	-654.650551	-665.999271	7.283574	4.721393	
1.972000	-654.650552	-666.006812	7.288414	4.723723	
1.973000	-654.650552	-666.014121	7.293105	4.725989	
1.974000	-654.650552	-666.021196	7.297646	4.728190	
1.975000	-654.650552	-666.028037	7.302036	4.730328	
1.976000	-654.650552	-666.034641	7.306274	4.732402	
1.977000	-654.650552	-666.041007	7.310360	4.734413	
1.978000	-654.650552	-666.047135	7.314293	4.736361	
1.979000	-654.650552	-666.053023	7.318072	4.738246	
